seconds,updates,mean reward,lr,max-grad-norm,seed
35,10,0.01795,1e-06,0.2,46
54,20,0.027377779
72,30,0.018488
91,40,0.037024
110,50,0.064568
128,60,0.036624
147,70,0.056199998
165,80,0.056231998
184,90,0.028744
203,100,0.036096
221,110,0.017344
240,120,0.018768001
259,130,0.018768001
277,140,0.03548
296,150,0.045304004
314,160,0.018703999
333,170,0.035504
352,180,0.047567997
370,190,0.029272001
389,200,0.0095999995
408,210,0.036208004
426,220,0.054512
445,230,0.056583997
463,240,0.066424
482,250,0.018544
500,260,0.00856
519,270,0.008544
538,280,0.045071997
556,290,0.093224004
575,300,0.086736
594,310,0.074936
612,320,0.063496
631,330,0.085176
649,340,0.093504
668,350,0.071832
687,360,0.07228801
705,370,0.08285601
724,380,0.045592
742,390,0.054647997
761,400,0.075352
779,410,0.0548
798,420,0.061752
817,430,0.062552
835,440,0.056304
854,450,0.038151998
872,460,0.110296
891,470,0.083688
909,480,0.055551995
928,490,0.074528
946,500,0.054792
965,510,0.053256
983,520,0.084136
1002,530,0.096552
1020,540,0.057079997
1039,550,0.054136
1057,560,0.063496
1076,570,0.045992002
1094,580,0.071384
1113,590,0.12112801
1131,600,0.10204001
1150,610,0.063384004
1168,620,0.065656
1186,630,0.056983996
1205,640,0.09184
1223,650,0.09944
1242,660,0.080936
1260,670,0.08223999
1279,680,0.08468799
1297,690,0.05684
1316,700,0.064952
1334,710,0.085344
1352,720,0.07516
1371,730,0.044184003
1389,740,0.063071996
1407,750,0.037288
1426,760,0.037256
1444,770,0.058064
1463,780,0.0574
1481,790,0.044456
1499,800,0.054728
1518,810,0.104384005
1536,820,0.102792
1554,830,0.066071995
1573,840,0.065960005
1591,850,0.074608
1609,860,0.085288
1628,870,0.092048
1646,880,0.063896
1664,890,0.046376
1683,900,0.036624
1701,910,0.018352
1720,920,0.009072
1738,930,0.009328
1756,940,0.047192
1775,950,0.065888
1793,960,0.037175998
1811,970,0.06616
1830,980,0.0748
1848,990,0.055312004
1866,1000,0.047927998
1885,1010,0.048552
1903,1020,0.028592
1922,1030,0.056512
1940,1040,0.085592
1958,1050,0.076504
1977,1060,0.056632005
1995,1070,0.0482
2013,1080,0.066904
2032,1090,0.092096
2050,1100,0.072552
2068,1110,0.075128004
2087,1120,0.065408
2105,1130,0.054488
2124,1140,0.109864
2142,1150,0.066744
2160,1160,0.047264
2179,1170,0.027792001
2197,1180,0.028975999
2215,1190,0.037944
2234,1200,0.06448001
2252,1210,0.026535999
2270,1220,0.018968001
2289,1230,0.037808
2307,1240,0.028296001
2325,1250,0.027983999
2344,1260,0.028568001
2362,1270,0.038664
2380,1280,0.048984
2399,1290,0.083728
2417,1300,0.08088
2436,1310,0.056352
2454,1320,0.058696
2472,1330,0.077104
2490,1340,0.056999996
2509,1350,0.028752001
2527,1360,0.029000001
2545,1370,0.02888
2563,1380,0.056704
2581,1390,0.06632
2600,1400,0.037592
2618,1410,0.01832
2636,1420,0.019016
2654,1430,0.036392
2672,1440,0.036992002
2691,1450,0.064976
2709,1460,0.06464
2727,1470,0.037752
2745,1480,0.037911996
2763,1490,0.047167998
2781,1500,0.046359997
2800,1510,0.046
2818,1520,0.046056
2836,1530,0.074488
2854,1540,0.102712005
2872,1550,0.064456
2890,1560,0.018215999
2908,1570,0.0093519995
2927,1580,0.027944
2945,1590,0.065680005
2963,1600,0.075408004
2981,1610,0.046632003
2999,1620,0.057144
3017,1630,0.087464005
3035,1640,0.05816
3053,1650,0.048616
3071,1660,0.03788
3090,1670,0.057128
3108,1680,0.086256
3126,1690,0.057111997
3144,1700,0.03828
3162,1710,0.066015996
3180,1720,0.047976
3198,1730,0.046511997
3216,1740,0.048095997
3234,1750,0.039072
3252,1760,0.029207999
3270,1770,0.009088
3288,1780,0.017239999
3307,1790,0.026752
3325,1800,0.03748
3343,1810,0.028600002
3361,1820,0.065112
3379,1830,0.074208
3397,1840,0.064976
3415,1850,0.056024
3433,1860,0.028568001
3451,1870,0.019152
3469,1880,0.019312
3487,1890,0.056975998
3506,1900,0.05592
3524,1910,0.01864
3542,1920,0.054912
3560,1930,0.066304
3578,1940,0.038544
3596,1950,0.028552001
3614,1960,0.027224002
3632,1970,0.036456
3650,1980,0.06328
3669,1990,0.053096
3687,2000,0.046648003
3705,2010,0.036456
3723,2020,0.065896004
3741,2030,0.07752
3759,2040,0.06776
3777,2050,0.075856
3795,2060,0.072592
3814,2070,0.055136
3832,2080,0.037112
3850,2090,0.065112
3868,2100,0.12091999
3886,2110,0.074296
3904,2120,0.046400003
3922,2130,0.055592004
3940,2140,0.056568004
3958,2150,0.06656
3976,2160,0.066272
3994,2170,0.074488
4012,2180,0.074847996
4030,2190,0.077408
4049,2200,0.057904
4067,2210,0.074896
4085,2220,0.092792
4103,2230,0.057816
4121,2240,0.047896005
4139,2250,0.02836
4159,2260,0.038528
4177,2270,0.037407998
4195,2280,0.053600002
4217,2290,0.073368
4235,2300,0.055824004
4253,2310,0.066512
4272,2320,0.075672
4290,2330,0.093927994
4308,2340,0.06732
4326,2350,0.08672
4344,2360,0.085039996
4362,2370,0.055144
4380,2380,0.045103997
4398,2390,0.085232
4416,2400,0.058688
4434,2410,0.057616
4452,2420,0.047704
4471,2430,0.009528
4489,2440,0.028959999
4507,2450,0.028752001
4525,2460,0.027528
4543,2470,0.036776
4561,2480,0.018568002
4579,2490,0.0
4597,2500,0.038336
4615,2510,0.066704
4634,2520,0.055967998
4652,2530,0.0652
4670,2540,0.046479996
4688,2550,0.054991998
4706,2560,0.038544003
4724,2570,0.038312
4742,2580,0.029224
4760,2590,0.057968
4786,2600,0.057608005
4804,2610,0.029256001
4822,2620,0.037104
4840,2630,0.065023996
4858,2640,0.037592
4876,2650,0.019272001
4895,2660,0.046312004
4913,2670,0.036431998
4931,2680,0.01936
4949,2690,0.029768
4967,2700,0.029672
4985,2710,0.047744
5003,2720,0.07452
5022,2730,0.075672
5040,2740,0.083575994
5058,2750,0.065936
5076,2760,0.048912
5094,2770,0.02908
5112,2780,0.008496
5130,2790,0.037807997
5148,2800,0.048224002
5166,2810,0.038448
5184,2820,0.036608
5203,2830,0.044832002
5221,2840,0.038088
5239,2850,0.029687999
5257,2860,0.009856
5275,2870,0.019368
5293,2880,0.038752
5311,2890,0.047976
5329,2900,0.028008
5347,2910,0.0386
5365,2920,0.039248
5384,2930,0.00992
5402,2940,0.017584
5420,2950,0.026768
5438,2960,0.028768001
5456,2970,0.055903997
5474,2980,0.05612
5492,2990,0.038488
5510,3000,0.018480001
5528,3010,0.037272
5546,3020,0.027999999
5565,3030,0.028080001
5583,3040,0.036816
5601,3050,0.036528002
5619,3060,0.038024
5637,3070,0.037488
5655,3080,0.037744
5673,3090,0.037848
5691,3100,0.01992
5710,3110,0.027872
5728,3120,0.035336
5746,3130,0.00908
5764,3140,0.027656
5782,3150,0.047008
5800,3160,0.029207999
5818,3170,0.04824
5836,3180,0.037152
5854,3190,0.027032001
5872,3200,0.02844
5891,3210,0.067936
5909,3220,0.087768
5927,3230,0.039384
5945,3240,0.056376
5963,3250,0.066472
5981,3260,0.029679999
5999,3270,0.028576002
6017,3280,0.04796
6035,3290,0.036592
6053,3300,0.036224
6072,3310,0.047055997
6090,3320,0.047224
6108,3330,0.036648
6126,3340,0.026192
6144,3350,0.008848
6162,3360,0.017984001
6180,3370,0.036848
6198,3380,0.073568
6226,3390,0.075112
6244,3400,0.038344003
6262,3410,0.036552
6281,3420,0.037304
6299,3430,0.038568
6317,3440,0.045864
6335,3450,0.046311997
6353,3460,0.036935996
6371,3470,0.02704
6389,3480,0.038056
6407,3490,0.075431995
6425,3500,0.082176
6443,3510,0.053152
6464,3520,0.036599997
6482,3530,0.074936
6500,3540,0.065423995
6518,3550,0.028792
6536,3560,0.019568
6554,3570,0.085375994
6572,3580,0.055232
6591,3590,0.054536
6611,3600,0.064527996
6630,3610,0.027816
6648,3620,0.046696
6666,3630,0.03736
6684,3640,0.065296
6702,3650,0.083895996
6720,3660,0.05584
6738,3670,0.0288
6756,3680,0.037752
6774,3690,0.037728
6792,3700,0.047672
6811,3710,0.076944
6829,3720,0.08697599
6847,3730,0.084536
6865,3740,0.065648004
6883,3750,0.037288
6901,3760,0.017984
6919,3770,0.0
6937,3780,0.017816
6955,3790,0.027407998
6973,3800,0.046728
6991,3810,0.037136
7009,3820,0.019496
7027,3830,0.048368
7046,3840,0.01908
7064,3850,0.028504
7082,3860,0.047663998
7100,3870,0.019159999
7118,3880,0.028568001
7136,3890,0.046336003
7154,3900,0.074176
