lr,max-grad-norm,num-steps,recurrent-policy,seed
5.0273826936935744e-06,0.5,50,True,174

seconds,frames,mean reward
342,8800,0.17673245
366,16800,0.110374995
392,24800,0.13139583
418,32800,0.14975
443,40800,0.131125
468,48800,0.10679167
495,56800,0.20927082
1566,64800,0.13983333
3611,72800,0.13010415
4950,80800,0.17912498
4976,88800,0.13222916
5001,96800,0.20708331
5026,104800,0.074562505
5051,112800,0.11952083
5076,120800,0.17733334
5104,128800,0.16172916
5131,136800,0.11047916
5156,144800,0.10229167
5182,152800,0.14062499
5210,160800,0.11502083
5235,168800,0.11222917
5259,176800,0.17022915
5284,184800,0.0925
5310,192800,0.2345
5337,200800,0.13541667
5362,208800,0.16645834
5388,216800,0.14758334
5413,224800,0.103708334
5438,232800,0.11960417
5465,240800,0.1603125
5489,248800,0.10185416
5514,256800,0.120124996
5541,264800,0.12420834
5569,272800,0.19335417
5593,280800,0.118625
5619,288800,0.1275625
5644,296800,0.12097917
5669,304800,0.12852083
5693,312800,0.09452083
5720,320800,0.15975
5746,328800,0.22908333
5771,336800,0.14133333
5797,344800,0.17677082
5823,352800,0.14402084
5848,360800,0.16485417
5874,368800,0.120291665
5899,376800,0.15895833
5924,384800,0.117229156
5949,392800,0.16277082
5977,400800,0.15522917
6001,408800,0.14933333
6026,416800,0.085541666
6052,424800,0.14275
6077,432800,0.17858332
6102,440800,0.15789583
6127,448800,0.15291665
6153,456800,0.19631249
6179,464800,0.16227083
6203,472800,0.10647916
6229,480800,0.19697917
6255,488800,0.08358333
6280,496800,0.114375
6305,504800,0.11960417
6330,512800,0.15620834
6356,520800,0.1201875
6382,528800,0.16610417
6407,536800,0.1515
6433,544800,0.16487499
6460,552800,0.22054166
6486,560800,0.1790625
6511,568800,0.16412498
6536,576800,0.19085416
6563,584800,0.21541665
6589,592800,0.14233333
6614,600800,0.15802082
6640,608800,0.1189375
6665,616800,0.0841875
6691,624800,0.127
6716,632800,0.21518749
6743,640800,0.12964584
6769,648800,0.20020832
6795,656800,0.114541665
6821,664800,0.17639585
6845,672800,0.12037501
6870,680800,0.129625
6896,688800,0.20420833
6922,696800,0.15808333
6948,704800,0.19397914
6974,712800,0.18275
7002,720800,0.18325001
7026,728800,0.14579166
7052,736800,0.18556249
7080,744800,0.25881252
7104,752800,0.28250003
7129,760800,0.17108333
7155,768800,0.21216665
7181,776800,0.22066666
7206,784800,0.24654168
7233,792800,0.22749998
7260,800800,0.24833336
7285,808800,0.24812502
7311,816800,0.23725
7337,824800,0.2346875
7364,832800,0.21785416
7389,840800,0.23552084
7416,848800,0.20075
7442,856800,0.26006252
7467,864800,0.21272917
7493,872800,0.27308333
7522,880800,0.1374375
7549,888800,0.2463125
7574,896800,0.24414586
7599,904800,0.29549998
7625,912800,0.217375
7650,920800,0.17497917
7675,928800,0.22600001
7700,936800,0.20945834
7726,944800,0.26572916
7751,952800,0.21087499
7779,960800,0.1904375
7805,968800,0.25602084
7832,976800,0.217625
7858,984800,0.27464584
7883,992800,0.26641664
7909,1000800,0.21724999
7934,1008800,0.22839582
7959,1016800,0.21460417
7984,1024800,0.21643752
8013,1032800,0.18904167
8039,1040800,0.20772916
8064,1048800,0.23235416
8089,1056800,0.2218125
8117,1064800,0.18100001
8144,1072800,0.259
8169,1080800,0.21297918
8195,1088800,0.26691666
8220,1096800,0.23116666
8248,1104800,0.22320835
8273,1112800,0.30516666
8301,1120800,0.217125
8327,1128800,0.22166666
8352,1136800,0.26297918
8378,1144800,0.24829169
8405,1152800,0.20060417
8431,1160800,0.21410419
8456,1168800,0.24283335
8484,1176800,0.34797916
8510,1184800,0.31310415
8537,1192800,0.1843125
8564,1200800,0.20170833
8592,1208800,0.21054167
8617,1216800,0.338375
8642,1224800,0.20256251
8667,1232800,0.22772914
8695,1240800,0.30939585
8722,1248800,0.24822916
8749,1256800,0.18106249
8775,1264800,0.24024999
8802,1272800,0.22641666
8829,1280800,0.2109375
9866,1288800,0.27264583
