lr,max-grad-norm,num-steps,recurrent-policy,seed
0.0001131221578184444,0.5,10,True,179

seconds,frames,mean reward
344,1760,0.11549479
353,3360,0.21856616
361,4960,0.21234277
370,6560,0.19671361
379,8160,0.17005207
387,9760,0.15916666
396,11360,0.13327083
404,12960,0.11354167
413,14560,0.14175001
423,16160,0.14143749
431,17760,0.133125
440,19360,0.14291666
448,20960,0.11435416
457,22560,0.09547916
465,24160,0.09497916
474,25760,0.06708333
482,27360,0.057375003
491,28960,0.037604164
499,30560,0.05420833
510,32160,0.04422917
519,33760,0.036145832
527,35360,0.0545625
536,36960,0.081750005
546,38560,0.10941668
555,40160,0.10145833
564,41760,0.1375
572,43360,0.145125
581,44960,0.14541666
590,46560,0.1283125
600,48160,0.1265625
609,49760,0.12039583
618,51360,0.11189584
627,52960,0.15058334
637,54560,0.17035416
646,56160,0.18300001
655,57760,0.17966667
664,59360,0.1609375
674,60960,0.123479165
683,62560,0.114375
693,64160,0.095249996
702,65760,0.056499995
711,67360,0.039874997
720,68960,0.039875
729,70560,0.039916664
738,72160,0.039916664
746,73760,0.019958332
755,75360,0.028541666
764,76960,0.038520835
826,78560,0.048416667
1065,80160,0.0465
1365,81760,0.0646875
1646,83360,0.0646875
1960,84960,0.0760625
2252,86560,0.07464583
2505,88160,0.06466666
2825,89760,0.06752083
3143,91360,0.09420833
3427,92960,0.09297916
3761,94560,0.11172917
4110,96160,0.12170833
4412,97760,0.14958334
4738,99360,0.15058334
5042,100960,0.14202084
5339,102560,0.13325001
5627,104160,0.12327084
5926,105760,0.08564584
6270,107360,0.06708334
6599,108960,0.048125
6907,110560,0.019958332
7314,112160,0.056749996
7323,113760,0.056750003
7332,115360,0.066541664
7340,116960,0.120916665
7349,118560,0.14883332
7358,120160,0.14841667
7367,121760,0.18460415
7376,123360,0.20385416
7719,124960,0.19620834
8039,126560,0.18866667
8400,128160,0.23456249
8557,129760,0.24358332
8898,131360,0.25102085
9212,132960,0.21245834
9548,134560,0.1636875
9921,136160,0.12616667
10243,137760,0.072791666
10642,139360,0.0664375
10997,140960,0.059125
11393,142560,0.07908333
11741,144160,0.087749995
11750,145760,0.1074375
11759,147360,0.115458325
11768,148960,0.09625
11777,150560,0.09625
11786,152160,0.076291665
11794,153760,0.077874996
11803,155360,0.068875
11812,156960,0.068875
11821,158560,0.048916664
11831,160160,0.048916664
11840,161760,0.064625
11849,163360,0.082312495
11858,164960,0.102625005
11867,166560,0.102625
11876,168160,0.11991667
11885,169760,0.13177083
11893,171360,0.11560417
11902,172960,0.10366667
11911,174560,0.093499996
11921,176160,0.07539583
11930,177760,0.12922916
11939,179360,0.14610416
11948,180960,0.13635416
11957,182560,0.11925
11966,184160,0.119645834
11974,185760,0.105625
11983,187360,0.099
11993,188960,0.1274375
12001,190560,0.13425002
12012,192160,0.13416667
12020,193760,0.112979166
12029,195360,0.13022918
12038,196960,0.13604167
12047,198560,0.23102084
12056,200160,0.268375
12064,201760,0.32035416
12073,203360,0.32989582
12082,204960,0.30102086
12091,206560,0.23650001
12101,208160,0.20814583
12110,209760,0.19289583
12119,211360,0.24964583
12127,212960,0.27685416
12136,214560,0.3995833
12145,216160,0.39889583
12154,217760,0.37795833
12163,219360,0.41352084
12172,220960,0.46083337
12180,222560,0.54972917
12191,224160,0.60816664
12199,225760,0.6243334
12208,227360,0.5706458
12217,228960,0.54216665
12226,230560,0.5027083
12235,232160,0.45699996
12244,233760,0.44510415
12253,235360,0.44947913
12262,236960,0.47470832
12271,238560,0.5431459
12281,240160,0.547
12289,241760,0.53956246
12299,243360,0.54535407
12307,244960,0.52479166
12316,246560,0.52466667
12325,248160,0.5843333
12334,249760,0.5703125
12343,251360,0.5256875
12352,252960,0.4972292
12361,254560,0.47893754
12371,256160,0.4956875
12380,257760,0.4935
12389,259360,0.42741668
12398,260960,0.38895833
12406,262560,0.31145832
12415,264160,0.24283335
12424,265760,0.16837502
12433,267360,0.177
12441,268960,0.167125
12450,270560,0.22185417
12461,272160,0.29429168
12470,273760,0.3681875
12479,275360,0.43422914
12488,276960,0.44035417
12496,278560,0.44102082
12505,280160,0.38639584
12514,281760,0.4161667
12522,283360,0.39341667
12532,284960,0.4024375
12540,286560,0.45989582
12551,288160,0.4321042
12560,289760,0.47952083
12569,291360,0.49502078
12577,292960,0.4841875
12586,294560,0.490625
12595,296160,0.43077084
12604,297760,0.33766666
12613,299360,0.28539583
12622,300960,0.22254166
12630,302560,0.16985416
12641,304160,0.1159375
12650,305760,0.10764584
12659,307360,0.12643749
12667,308960,0.15258335
12676,310560,0.17860417
12685,312160,0.19524999
12693,313760,0.278875
12702,315360,0.26739582
12711,316960,0.33660415
12720,318560,0.44177085
12730,320160,0.4617917
12739,321760,0.4983959
12748,323360,0.5009584
12756,324960,0.41833335
12765,326560,0.4446875
12774,328160,0.46612498
12783,329760,0.42952085
12792,331360,0.47077084
12801,332960,0.5370416
12810,334560,0.567875
12820,336160,0.5405417
12829,337760,0.6063541
12838,339360,0.5604167
12847,340960,0.568625
12855,342560,0.5150625
12864,344160,0.5021667
12873,345760,0.48989582
12882,347360,0.51610416
12891,348960,0.54814583
12900,350560,0.57949996
12910,352160,0.57156247
12919,353760,0.63275003
12928,355360,0.6391041
12937,356960,0.54324996
12946,358560,0.5250417
12955,360160,0.45002082
12964,361760,0.38564587
12973,363360,0.39797917
12982,364960,0.43402085
12991,366560,0.4843125
13001,368160,0.4825833
13010,369760,0.5302917
13020,371360,0.5165625
13028,372960,0.50525004
13037,374560,0.504
13046,376160,0.495875
13055,377760,0.46347916
13064,379360,0.5097916
13073,380960,0.54060423
13082,382560,0.55939585
13093,384160,0.54235417
13101,385760,0.49602082
13110,387360,0.45791665
13119,388960,0.43816665
13128,390560,0.42470834
13137,392160,0.44012502
13146,393760,0.4394375
13155,395360,0.45931253
13163,396960,0.434
13172,398560,0.3400625
13182,400160,0.29302084
13191,401760,0.21483333
13200,403360,0.14122917
13209,404960,0.1409375
13218,406560,0.14102083
13227,408160,0.121229164
13235,409760,0.1580625
13244,411360,0.16625
13253,412960,0.20420833
13262,414560,0.2655625
13272,416160,0.2570625
13281,417760,0.2110625
13290,419360,0.23995836
13299,420960,0.21956249
13308,422560,0.17608334
13317,424160,0.15666667
13326,425760,0.15683334
13335,427360,0.20179167
13344,428960,0.25860417
13353,430560,0.3574583
13363,432160,0.49827084
13372,433760,0.52902085
13380,435360,0.55050004
13390,436960,0.51358336
13399,438560,0.512375
13408,440160,0.48404166
13417,441760,0.45472917
13426,443360,0.47993752
13435,444960,0.5491875
13444,446560,0.5934167
13454,448160,0.58716667
13463,449760,0.5373958
13472,451360,0.480625
13481,452960,0.48668754
13490,454560,0.58929163
13498,456160,0.62722915
13507,457760,0.6180833
13516,459360,0.5442292
13525,460960,0.4383542
13534,462560,0.4560209
13544,464160,0.46835414
13553,465760,0.54225004
13562,467360,0.5821875
13571,468960,0.6076458
13580,470560,0.60775
13589,472160,0.6473749
13598,473760,0.64037496
13607,475360,0.6018958
13616,476960,0.5714167
13625,478560,0.5697917
13635,480160,0.52435416
13644,481760,0.46366665
13653,483360,0.44441664
13663,484960,0.36652085
13671,486560,0.3582292
13680,488160,0.31599998
13689,489760,0.37010413
13698,491360,0.4376042
13707,492960,0.5097917
13716,494560,0.5464167
13726,496160,0.5650417
13735,497760,0.567375
13745,499360,0.56797916
13754,500960,0.5308333
13763,502560,0.4391042
13772,504160,0.33320832
13780,505760,0.27779165
13790,507360,0.30745834
13799,508960,0.41097915
13808,510560,0.5603125
13819,512160,0.56429166
13828,513760,0.5912083
13837,515360,0.61029166
13846,516960,0.62166667
13855,518560,0.6033958
13864,520160,0.56047916
13873,521760,0.54925
13882,523360,0.49131253
13891,524960,0.40654168
13900,526560,0.45195827
13910,528160,0.43495834
13919,529760,0.38710418
13928,531360,0.38877088
13937,532960,0.39279163
13947,534560,0.42125005
13956,536160,0.5090625
13965,537760,0.5455625
13974,539360,0.61
13983,540960,0.6270833
13992,542560,0.6195833
14001,544160,0.5869167
14010,545760,0.5004167
14019,547360,0.5035
14028,548960,0.5318125
14037,550560,0.47552082
14046,552160,0.40172917
14055,553760,0.33881247
14064,555360,0.2975
14073,556960,0.3313333
14082,558560,0.44083336
14092,560160,0.5709167
14101,561760,0.59747916
14109,563360,0.5790208
14119,564960,0.5586666
14128,566560,0.52891666
14137,568160,0.5234375
14146,569760,0.5698958
14156,571360,0.55200005
14165,572960,0.534875
14174,574560,0.48085418
14184,576160,0.45510414
14193,577760,0.5130625
14202,579360,0.60966665
14211,580960,0.60156244
14221,582560,0.63127077
14230,584160,0.6350833
14238,585760,0.57945836
14247,587360,0.49260414
14256,588960,0.45335418
14265,590560,0.37687504
14275,592160,0.27572915
14284,593760,0.24575001
14292,595360,0.23629168
14301,596960,0.28758332
14310,598560,0.26935416
14319,600160,0.30006248
14328,601760,0.33072913
14337,603360,0.39408338
14346,604960,0.4983958
14355,606560,0.5364792
14366,608160,0.5003333
14375,609760,0.46752083
14383,611360,0.42933333
14392,612960,0.38639584
14401,614560,0.4389375
14410,616160,0.4415625
14419,617760,0.46681252
14428,619360,0.45979163
14437,620960,0.4685416
14446,622560,0.49908334
14456,624160,0.54187495
14465,625760,0.579
14475,627360,0.59095836
14484,628960,0.6298125
14492,630560,0.6250834
14501,632160,0.60691667
14510,633760,0.585625
14519,635360,0.5737083
14528,636960,0.6086458
14537,638560,0.61977077
