lr,max-grad-norm,recurrent-policy,seed
4.730766404766329e-06,0.5,True,267

seconds,frames,mean reward
77,14080,0.036767345
131,26880,0.018573195
184,39680,0.008288
238,52480,0.017248001
293,65280,0.00896
347,78080,0.00844
401,90880,0.018192
456,103680,0.019552
510,116480,0.037712
562,129280,0.027912002
617,142080,0.027448
672,154880,0.027448
727,167680,0.037600003
783,180480,0.0376
836,193280,0.017392
890,206080,0.036392
946,218880,0.038151998
1000,231680,0.039008
1054,244480,0.056208
1110,257280,0.036352
1164,270080,0.009792
1218,282880,0.036888
1273,295680,0.027096
1327,308480,0.0
1381,321280,0.008624
1434,334080,0.008624
1489,346880,0.0
1543,359680,0.0
1597,372480,0.008504
1652,385280,0.025783999
1707,398080,0.036168
1761,410880,0.028696
1816,423680,0.044352002
1870,436480,0.046311997
1924,449280,0.0378
1979,462080,0.01764
2032,474880,0.019288
2089,487680,0.018288
2142,500480,0.0174
2197,513280,0.04616
2250,526080,0.06566399
2304,538880,0.055744
2357,551680,0.046479996
2411,564480,0.055888
2465,577280,0.056264
2520,590080,0.045704003
2574,602880,0.065368
2629,615680,0.057264
2683,628480,0.018615998
2738,641280,0.027928
2793,654080,0.037408
2846,666880,0.046912003
2900,679680,0.028528
2953,692480,0.01844
3009,705280,0.028424
3063,718080,0.028104
3118,730880,0.027015999
3173,743680,0.056599997
3227,756480,0.065152004
3283,769280,0.035696
3338,782080,0.027848
3392,794880,0.036088
3448,807680,0.094647996
3503,820480,0.076032
3557,833280,0.009184
3611,846080,0.017272001
3666,858880,0.044295996
3721,871680,0.026912
3777,884480,0.046792
3833,897280,0.075024
3888,910080,0.046776
3943,922880,0.029176002
3998,935680,0.037639998
4053,948480,0.046576
4108,961280,0.027983999
4161,974080,0.017976
4215,986880,0.018064
4271,999680,0.018712
4326,1012480,0.019344
4382,1025280,0.028792
4436,1038080,0.028920002
4490,1050880,0.009856
4542,1063680,0.037552003
4597,1076480,0.055888
4651,1089280,0.018336
4705,1102080,0.026696
4761,1114880,0.056103997
4816,1127680,0.039008
4871,1140480,0.028232
4925,1153280,0.018632
4981,1166080,0.036576
5047,1178880,0.044912
5101,1191680,0.008336
5154,1204480,0.0
5210,1217280,0.026711999
5264,1230080,0.055120002
5316,1242880,0.067432
5371,1255680,0.055591997
5424,1268480,0.04512
5478,1281280,0.037056
5532,1294080,0.018215999
5586,1306880,0.035704
5642,1319680,0.061968002
5697,1332480,0.053712
5751,1345280,0.027184
5806,1358080,0.037416
5860,1370880,0.058904
5914,1383680,0.045447998
5968,1396480,0.024888001
6022,1409280,0.017976
6074,1422080,0.048104
6128,1434880,0.086864
6183,1447680,0.047167998
6237,1460480,0.047944
6291,1473280,0.056704
6346,1486080,0.045632
6400,1498880,0.027048
6454,1511680,0.037688002
6513,1524480,0.056584
6566,1537280,0.081695996
6621,1550080,0.044848002
6675,1562880,0.028663998
6732,1575680,0.046256
6790,1588480,0.036288
6843,1601280,0.037712
6897,1614080,0.037976
6952,1626880,0.045872003
7006,1639680,0.06606399
7061,1652480,0.038272
7116,1665280,0.0726
7170,1678080,0.054024
7224,1690880,0.024664002
7280,1703680,0.05188
7334,1716480,0.054544
7388,1729280,0.037175998
7442,1742080,0.02736
7497,1754880,0.037552
7551,1767680,0.027976
7604,1780480,0.055416003
7658,1793280,0.055616003
7711,1806080,0.044824
7765,1818880,0.018296001
7822,1831680,0.046184
7875,1844480,0.073968
7929,1857280,0.036336
7982,1870080,0.055735998
8035,1882880,0.05644
8089,1895680,0.045784
8143,1908480,0.046008006
8197,1921280,0.045008
8251,1934080,0.063112
8305,1946880,0.073272
8359,1959680,0.045711998
8413,1972480,0.095064
8467,1985280,0.1522
8520,1998080,0.094688
8575,2010880,0.066016
8629,2023680,0.064648
8685,2036480,0.108328
8738,2049280,0.090224
8792,2062080,0.05496
8847,2074880,0.018456
8901,2087680,0.045568
8956,2100480,0.063375995
9012,2113280,0.027544
9066,2126080,0.046056
9120,2138880,0.075104
9175,2151680,0.096888
9229,2164480,0.066752
9284,2177280,0.047232
9337,2190080,0.047080003
9392,2202880,0.037536
9447,2215680,0.009784
9505,2228480,0.01944
9564,2241280,0.039152
9621,2254080,0.049144
9680,2266880,0.01944
9736,2279680,0.00896
9791,2292480,0.00896
9846,2305280,0.019728
9900,2318080,0.038536
9958,2330880,0.046976004
10012,2343680,0.0538
10065,2356480,0.02696
10118,2369280,0.018552
10171,2382080,0.0474
10224,2394880,0.037152
10277,2407680,0.018032
10330,2420480,0.027983999
10385,2433280,0.057968
10440,2446080,0.046423998
10495,2458880,0.018008
