lr,max-grad-norm,num-steps,recurrent-policy,seed
0.00011013279282009745,0.5,40,True,190

seconds,frames,mean reward
720,640,0.946875
739,7040,0.12922534
759,13440,0.171125
779,19840,0.18685415
798,26240,0.2108125
819,32640,0.177
839,39040,0.25847915
859,45440,0.184375
879,51840,0.28885415
899,58240,0.28475
921,64640,0.20793751
941,71040,0.19352083
961,77440,0.3386875
981,83840,0.3384792
1001,90240,0.3310417
1021,96640,0.3279375
1041,103040,0.37685418
1060,109440,0.47910416
1082,115840,0.47820836
1103,122240,0.51535416
1125,128640,0.44547912
1148,135040,0.49204168
1169,141440,0.53639585
1189,147840,0.5124792
1210,154240,0.5388125
1230,160640,0.529875
1621,167040,0.51275
4198,173440,0.6099792
6120,179840,0.6246458
6141,186240,0.62439585
6163,192640,0.55552083
6183,199040,0.53785414
6203,205440,0.63106245
6223,211840,0.55516666
6244,218240,0.59741664
6264,224640,0.59127086
6284,231040,0.5768125
6304,237440,0.5440625
6324,243840,0.4971042
6345,250240,0.47129166
6366,256640,0.5323542
6386,263040,0.55754167
6406,269440,0.42204162
6426,275840,0.45775002
6446,282240,0.47868752
6466,288640,0.47112495
6487,295040,0.5543542
6507,301440,0.49420834
6527,307840,0.5190833
6547,314240,0.55175
6568,320640,0.47322914
6588,327040,0.5410417
6608,333440,0.59520835
6628,339840,0.5092083
6649,346240,0.5522708
6669,352640,0.53672916
6690,359040,0.571625
6710,365440,0.57708335
6730,371840,0.59925
6750,378240,0.51145834
8024,384640,0.5870625
8044,391040,0.44610417
8064,397440,0.56191665
8084,403840,0.53662497
8105,410240,0.4935417
8125,416640,0.42175004
8145,423040,0.49931252
8165,429440,0.5089375
8186,435840,0.511
8206,442240,0.5741458
8228,448640,0.5636875
8248,455040,0.45675
8997,461440,0.49022916
11265,467840,0.54675
12443,474240,0.4723125
12464,480640,0.586125
12484,487040,0.5738958
12505,493440,0.5591875
12950,499840,0.5175833
12970,506240,0.5632292
12992,512640,0.5435
13012,519040,0.62104166
13032,525440,0.47904167
13052,531840,0.5071874
13073,538240,0.5213125
13093,544640,0.4648958
13113,551040,0.5013125
13133,557440,0.48920837
13153,563840,0.5269792
13174,570240,0.46039584
13195,576640,0.39579165
13215,583040,0.40512505
13235,589440,0.4752083
13256,595840,0.5406875
13276,602240,0.4823542
13296,608640,0.4926458
13317,615040,0.5453125
13337,621440,0.5387083
13357,627840,0.4711875
13377,634240,0.51352084
13398,640640,0.49291667
13418,647040,0.5816042
13438,653440,0.38243753
13459,659840,0.597875
13479,666240,0.59239584
13499,672640,0.5487291
13519,679040,0.5566667
13540,685440,0.6363958
13560,691840,0.62241673
13580,698240,0.5191042
13602,704640,0.4902292
13623,711040,0.50970834
13643,717440,0.50808334
13663,723840,0.58091664
13683,730240,0.5405625
13704,736640,0.4914792
13723,743040,0.46477082
13744,749440,0.45191666
13764,755840,0.46522918
13784,762240,0.43291664
13806,768640,0.57295835
13826,775040,0.40625003
13846,781440,0.35416663
13867,787840,0.41464585
13887,794240,0.479375
13907,800640,0.49335414
13927,807040,0.49422917
13947,813440,0.59283334
13967,819840,0.48500004
13988,826240,0.6066458
