lr,max-grad-norm,recurrent-policy,seed
3.066378122763614e-06,0.5,True,331

seconds,frames,mean reward
83,14080,0.03779592
135,26880,0.02879192
188,39680,0.029816
241,52480,0.027896002
294,65280,0.055488005
347,78080,0.037568
400,90880,0.028416
453,103680,0.028416
506,116480,0.0
560,129280,0.009776
613,142080,0.018944
666,154880,0.009168
720,167680,0.0
774,180480,0.017864
828,193280,0.036192
881,206080,0.028263997
934,218880,0.037424
987,231680,0.036768
1040,244480,0.026887998
1093,257280,0.026503999
1145,270080,0.045456
1199,282880,0.04528
1253,295680,0.017864
1305,308480,0.009792
1359,321280,0.028896
1412,334080,0.037143998
1465,346880,0.027951999
1518,359680,0.027632
1571,372480,0.02684
1625,385280,0.00912
1678,398080,0.0
1731,410880,0.018512
1786,423680,0.02816
1840,436480,0.009648
1894,449280,0.008768
1947,462080,0.043568
2001,474880,0.072023995
2054,487680,0.046336
2108,500480,0.036808
2161,513280,0.035792
2214,526080,0.036616
2267,538880,0.055767998
2320,551680,0.028455999
2374,564480,0.018952
2427,577280,0.046912003
2480,590080,0.047456004
2535,602880,0.018528
2591,615680,0.028592
2645,628480,0.03908
2698,641280,0.055816002
2751,654080,0.054272003
2804,666880,0.018544
2858,679680,0.028648
2911,692480,0.037224
2964,705280,0.028224
3017,718080,0.019760001
3071,730880,0.018424
3124,743680,0.027328
3177,756480,0.027463999
3229,769280,0.035512
3282,782080,0.04452
3334,794880,0.045192
3388,807680,0.027456
3440,820480,0.009888
3496,833280,0.019744001
3549,846080,0.036536
3603,858880,0.03632
3658,871680,0.028544
3711,884480,0.018903999
3765,897280,0.00992
3818,910080,0.036944
3871,922880,0.035448
3925,935680,0.018328
3977,948480,0.038744003
4032,961280,0.057056002
4086,974080,0.037896
4140,986880,0.056943998
4194,999680,0.104176
4248,1012480,0.056472
4302,1025280,0.009488001
4356,1038080,0.009936
4411,1050880,0.009936
4465,1063680,0.009624001
4520,1076480,0.027719999
4574,1089280,0.037855998
4629,1102080,0.028752001
4684,1114880,0.045112
4738,1127680,0.045584
4792,1140480,0.019344
4847,1153280,0.027664
4900,1166080,0.019
4955,1178880,0.017935999
5008,1191680,0.017935999
5062,1204480,0.008288
5116,1217280,0.017504001
5170,1230080,0.02824
5224,1242880,0.036128
5279,1255680,0.026424
5333,1268480,0.06784
5388,1281280,0.038815998
5442,1294080,0.0
5497,1306880,0.009672
5551,1319680,0.036456
5607,1332480,0.045352
5662,1345280,0.036176
5716,1358080,0.017608
5770,1370880,0.027928
5826,1383680,0.036912
5882,1396480,0.008984
5941,1409280,0.019544
5995,1422080,0.03828
6049,1434880,0.045328
6102,1447680,0.03484
6156,1460480,0.008248
6211,1473280,0.027784
6269,1486080,0.027784
6322,1498880,0.009648
6376,1511680,0.019536
6430,1524480,0.018392
6485,1537280,0.03604
6539,1550080,0.07268
6595,1562880,0.046423998
6649,1575680,0.018984001
6705,1588480,0.028256001
6759,1601280,0.017423999
6814,1614080,0.017824
6867,1626880,0.048752002
6922,1639680,0.049032003
6974,1652480,0.018824
7030,1665280,0.008872
7085,1678080,0.0
7140,1690880,0.008104
7193,1703680,0.017408
7246,1716480,0.027520001
7300,1729280,0.027936
7354,1742080,0.009304
7410,1754880,0.017888
7463,1767680,0.045503996
7516,1780480,0.03692
7571,1793280,0.009896
7624,1806080,0.019576
7677,1818880,0.056399997
7730,1831680,0.08347999
7783,1844480,0.046719998
7839,1857280,0.02728
7894,1870080,0.017992001
7947,1882880,0.028199999
8001,1895680,0.045816
8055,1908480,0.035432
8108,1921280,0.0083759995
8163,1934080,0.009744
8217,1946880,0.047112003
8273,1959680,0.037368003
8327,1972480,0.018280001
8381,1985280,0.019344
8434,1998080,0.037328
8487,2010880,0.045112
8543,2023680,0.0444
8598,2036480,0.036312
8651,2049280,0.029232
8707,2062080,0.065376
8760,2074880,0.045888
8814,2087680,0.027848
8867,2100480,0.008424
8920,2113280,0.0
8974,2126080,0.009992
9029,2138880,0.028744001
9082,2151680,0.046808
9135,2164480,0.036736
9189,2177280,0.026496
9241,2190080,0.018024
9295,2202880,0.019472001
9347,2215680,0.028112002
9401,2228480,0.038008
9455,2241280,0.026800001
9508,2254080,0.052112002
9561,2266880,0.04452
9614,2279680,0.0276
9667,2292480,0.027544
9720,2305280,0.035592
9773,2318080,0.045568
9826,2330880,0.036272
9879,2343680,0.017992001
9933,2356480,0.048432004
9987,2369280,0.056848
10040,2382080,0.018016
10094,2394880,0.0086159995
10146,2407680,0.026656
10200,2420480,0.063792
10256,2433280,0.054104
10309,2446080,0.028080001
10365,2458880,0.036344
10418,2471680,0.017384
10472,2484480,0.028632
