lr,max-grad-norm,num-steps,recurrent-policy,seed
0.00012237096416048852,0.5,5,True,16

seconds,frames,mean reward
33,1680,0.11018518
39,2480,0.11018518
45,3280,0.08517858
52,4080,0.10972223
58,4880,0.11181891
64,5680,0.10767747
70,6480,0.09873189
77,7280,0.09595071
83,8080,0.09957387
90,8880,0.098455064
96,9680,0.09760416
102,10480,0.10662499
109,11280,0.09677083
115,12080,0.09677084
121,12880,0.086479165
127,13680,0.086479165
134,14480,0.086479165
140,15280,0.086479165
147,16080,0.08647916
153,16880,0.0951875
159,17680,0.085666664
166,18480,0.08370832
172,19280,0.09241667
179,20080,0.09120833
185,20880,0.09120833
191,21680,0.08191667
198,22480,0.10187499
204,23280,0.091895826
211,24080,0.09189584
217,24880,0.08191667
224,25680,0.07320833
230,26480,0.063229166
236,27280,0.06322917
243,28080,0.07464583
249,28880,0.06779167
255,29680,0.06902083
262,30480,0.06902084
268,31280,0.059041668
275,32080,0.059041668
281,32880,0.077083334
288,33680,0.077083334
294,34480,0.077083334
301,35280,0.07708333
307,36080,0.07708333
313,36880,0.077874996
320,37680,0.0679375
326,38480,0.05795833
333,39280,0.05795833
339,40080,0.057854164
346,40880,0.057854164
352,41680,0.049791664
358,42480,0.049791664
365,43280,0.059770834
371,44080,0.069749996
378,44880,0.07972917
384,45680,0.079375
391,46480,0.059416667
397,47280,0.059416667
404,48080,0.069395825
410,48880,0.069395825
417,49680,0.05952083
423,50480,0.05952083
430,51280,0.05952083
436,52080,0.078520834
443,52880,0.06854167
449,53680,0.06854167
455,54480,0.06854167
461,55280,0.06889583
468,56080,0.06889583
474,56880,0.07689583
481,57680,0.07689583
487,58480,0.086875
493,59280,0.095895834
500,60080,0.08572916
506,60880,0.085187495
513,61680,0.07520833
519,62480,0.084395826
525,63280,0.07441667
532,64080,0.074041665
538,64880,0.08397917
545,65680,0.06600001
551,66480,0.066
557,67280,0.07591667
563,68080,0.075666666
570,68880,0.06779167
576,69680,0.08704166
583,70480,0.1068125
589,71280,0.10660416
596,72080,0.14429165
602,72880,0.14460416
608,73680,0.154625
615,74480,0.19208336
621,75280,0.19041668
627,76080,0.19041668
634,76880,0.21485417
640,77680,0.22383334
647,78480,0.20197918
653,79280,0.23458332
660,80080,0.28800002
666,80880,0.3597292
673,81680,0.40352082
679,82480,0.42020836
685,83280,0.483375
692,84080,0.49468747
698,84880,0.5150833
705,85680,0.54658335
711,86480,0.54639584
718,87280,0.51860416
724,88080,0.5714375
731,88880,0.602
737,89680,0.59987503
744,90480,0.64785415
750,91280,0.6416667
756,92080,0.6319375
763,92880,0.61983335
769,93680,0.6009583
776,94480,0.5626042
782,95280,0.55029166
789,96080,0.55795836
795,96880,0.52091664
802,97680,0.56114584
809,98480,0.61093754
815,99280,0.60285413
821,100080,0.6320833
828,100880,0.6524792
834,101680,0.6532083
841,102480,0.66254175
847,103280,0.63425
854,104080,0.6523125
860,104880,0.6526458
867,105680,0.61591667
873,106480,0.60525
880,107280,0.57825
886,108080,0.5878125
893,108880,0.57491666
899,109680,0.5658542
906,110480,0.55516666
912,111280,0.5631667
919,112080,0.53627086
926,112880,0.54683334
932,113680,0.57481253
939,114480,0.56775004
945,115280,0.5560626
952,116080,0.55635417
958,116880,0.5479584
965,117680,0.5282709
971,118480,0.50741667
977,119280,0.48604167
984,120080,0.47618747
990,120880,0.46470833
997,121680,0.47327083
1003,122480,0.4548125
1010,123280,0.47227082
1016,124080,0.54937506
1023,124880,0.57779163
1029,125680,0.55920833
1036,126480,0.52139586
1042,127280,0.52381253
1048,128080,0.5522708
1055,128880,0.5616875
1061,129680,0.51625
1068,130480,0.50460416
1074,131280,0.46050003
1081,132080,0.5330208
1087,132880,0.5605416
1093,133680,0.5518125
1100,134480,0.5806042
1107,135280,0.6182917
1113,136080,0.63568753
1120,136880,0.6247709
1126,137680,0.6386251
1132,138480,0.61027086
1139,139280,0.59975
1145,140080,0.58097917
1151,140880,0.5598958
1158,141680,0.55075
1164,142480,0.5511875
1170,143280,0.5298542
1177,144080,0.54058325
1184,144880,0.5705416
1190,145680,0.58145833
1197,146480,0.565375
1203,147280,0.55714583
1209,148080,0.5408958
1216,148880,0.53375006
1222,149680,0.5039167
1229,150480,0.4757917
1235,151280,0.44639584
1242,152080,0.4814583
1248,152880,0.48752087
1254,153680,0.47814584
1261,154480,0.50620836
1267,155280,0.52195835
1274,156080,0.5326458
1280,156880,0.53085417
1286,157680,0.54995835
1293,158480,0.5388333
1299,159280,0.5669167
1306,160080,0.55572915
1312,160880,0.493375
1319,161680,0.48052076
1325,162480,0.49235415
1332,163280,0.45299998
1338,164080,0.48125
1344,164880,0.4502292
1351,165680,0.44910416
1357,166480,0.44852084
1363,167280,0.43745834
1370,168080,0.47524995
1376,168880,0.5036041
1383,169680,0.503
1389,170480,0.48306248
1395,171280,0.44612503
1402,172080,0.4378125
1408,172880,0.44402087
1414,173680,0.47004166
1421,174480,0.47818753
1427,175280,0.47868752
1434,176080,0.42487502
1440,176880,0.396375
1446,177680,0.36987504
