lr,max-grad-norm,num-steps,recurrent-policy,seed
1.6965617857304074e-05,0.5,50,True,3

seconds,frames,mean reward
479,8800,0.1748481
505,16800,0.18247917
532,24800,0.19677085
557,32800,0.13041666
582,40800,0.1591875
608,48800,0.13002084
633,56800,0.14852083
659,64800,0.14875
684,72800,0.18806252
710,80800,0.17679168
735,88800,0.14054167
761,96800,0.1565625
786,104800,0.100541666
811,112800,0.19674999
837,120800,0.18527085
863,128800,0.24541666
889,136800,0.207
914,144800,0.17552082
939,152800,0.20233333
966,160800,0.21435417
991,168800,0.2072083
1016,176800,0.14652082
1041,184800,0.115770824
1066,192800,0.22045833
1093,200800,0.21149999
1118,208800,0.18220833
1142,216800,0.20208333
1168,224800,0.18331249
1194,232800,0.20010418
1221,240800,0.2009375
2575,248800,0.28587502
4041,256800,0.25966668
5590,264800,0.2764375
6083,272800,0.23452084
6108,280800,0.32604164
6134,288800,0.27322915
6160,296800,0.38481247
6187,304800,0.43125
6212,312800,0.3319792
6238,320800,0.35714582
6264,328800,0.3148125
6290,336800,0.396625
6315,344800,0.38295838
6340,352800,0.3786042
6365,360800,0.38385418
6391,368800,0.26808333
6417,376800,0.4309167
6443,384800,0.444125
6468,392800,0.38433334
6495,400800,0.49827084
6520,408800,0.3873542
6546,416800,0.40052083
6571,424800,0.39468747
6597,432800,0.44075
6623,440800,0.38927087
6648,448800,0.53420836
6674,456800,0.52666664
6700,464800,0.5957291
6725,472800,0.5233334
6752,480800,0.5503958
6779,488800,0.47470832
6805,496800,0.54647917
6830,504800,0.5383958
6856,512800,0.56908333
6883,520800,0.62787503
6910,528800,0.5401458
6937,536800,0.5612917
6964,544800,0.5924791
6989,552800,0.58672917
7016,560800,0.5848542
7042,568800,0.57904166
7068,576800,0.5954584
7094,584800,0.59695834
7120,592800,0.5867083
7146,600800,0.5734584
7173,608800,0.54879165
7200,616800,0.5603333
7227,624800,0.5735417
7253,632800,0.58935416
7280,640800,0.57979167
7307,648800,0.6071041
7332,656800,0.5864791
7358,664800,0.57591665
7383,672800,0.61245835
7409,680800,0.6503959
7435,688800,0.5421875
7461,696800,0.6482291
7486,704800,0.5843125
7512,712800,0.59672916
7540,720800,0.615875
7566,728800,0.5790834
7591,736800,0.51529163
7617,744800,0.56864583
7642,752800,0.56225
7668,760800,0.58739585
7693,768800,0.52195835
7719,776800,0.6201042
7746,784800,0.6104792
7771,792800,0.55929166
7798,800800,0.56939584
7824,808800,0.65495825
7850,816800,0.6064375
7876,824800,0.6079375
7902,832800,0.59749997
7929,840800,0.5656458
7955,848800,0.6152084
7981,856800,0.64293754
8007,864800,0.5410416
8034,872800,0.6341667
8062,880800,0.5942916
8088,888800,0.60583335
8115,896800,0.61508334
8141,904800,0.5952292
8167,912800,0.58945835
8193,920800,0.5065833
8219,928800,0.5925209
8245,936800,0.6082916
8271,944800,0.6239166
8298,952800,0.5774792
8325,960800,0.60402083
8352,968800,0.63712496
8379,976800,0.6179375
8405,984800,0.5968333
8430,992800,0.57866675
8456,1000800,0.588875
8483,1008800,0.66435415
8509,1016800,0.6014792
8534,1024800,0.58793753
8560,1032800,0.56075
8716,1040800,0.606125
8742,1048800,0.6041042
8768,1056800,0.5505417
8794,1064800,0.56008327
8820,1072800,0.66652083
8846,1080800,0.5528958
8872,1088800,0.59227085
8898,1096800,0.5421875
8923,1104800,0.47902083
8950,1112800,0.62970835
8977,1120800,0.5955625
9004,1128800,0.5992292
9030,1136800,0.61570835
9057,1144800,0.6778542
9083,1152800,0.59741664
9109,1160800,0.6688126
9135,1168800,0.6554792
9161,1176800,0.5753542
9187,1184800,0.56570834
9214,1192800,0.61525
9657,1200800,0.6670416
9684,1208800,0.581125
9711,1216800,0.61974996
9737,1224800,0.55929166
9762,1232800,0.62795836
9788,1240800,0.5934791
9813,1248800,0.62372917
9840,1256800,0.6245625
9865,1264800,0.63574994
9891,1272800,0.5260625
9918,1280800,0.594
9944,1288800,0.55381244
9971,1296800,0.5661667
9997,1304800,0.662375
10023,1312800,0.4953125
10049,1320800,0.5434375
10193,1328800,0.56120837
12778,1336800,0.59333336
15390,1344800,0.602
15416,1352800,0.51166666
15444,1360800,0.5664167
15470,1368800,0.4784375
15497,1376800,0.6241666
15522,1384800,0.6171042
15549,1392800,0.5297708
15575,1400800,0.5284167
15601,1408800,0.5702084
15627,1416800,0.6919792
15654,1424800,0.5714375
15682,1432800,0.6311459
15709,1440800,0.5531875
15736,1448800,0.5103125
15761,1456800,0.65245837
15788,1464800,0.61008334
15815,1472800,0.5611459
15840,1480800,0.5361042
15865,1488800,0.5350833
15893,1496800,0.61231256
15919,1504800,0.5624583
15944,1512800,0.4938541
15972,1520800,0.6971666
15998,1528800,0.68089586
16024,1536800,0.5320208
16049,1544800,0.5927501
16075,1552800,0.63883334
16101,1560800,0.595875
16127,1568800,0.5676042
16152,1576800,0.5784792
16179,1584800,0.60302085
16204,1592800,0.6008333
16232,1600800,0.5776875
16257,1608800,0.5511666
16284,1616800,0.64916664
16313,1624800,0.5976667
16340,1632800,0.5993125
16366,1640800,0.5526042
16391,1648800,0.54685414
16417,1656800,0.4788125
16442,1664800,0.58047915
16468,1672800,0.55672926
16496,1680800,0.62129164
16521,1688800,0.5861875
16547,1696800,0.6024375
16573,1704800,0.5472083
16598,1712800,0.51133335
16623,1720800,0.4992083
16651,1728800,0.576
16676,1736800,0.5966875
16702,1744800,0.56622916
16728,1752800,0.56697917
16754,1760800,0.50004166
16780,1768800,0.49814588
16806,1776800,0.56408334
16832,1784800,0.5869583
16857,1792800,0.6236666
16883,1800800,0.61293745
16909,1808800,0.5910208
16934,1816800,0.57556254
16960,1824800,0.6982917
16986,1832800,0.49764588
17013,1840800,0.546875
17038,1848800,0.5914375
17064,1856800,0.5675833
17089,1864800,0.5706667
17115,1872800,0.50264585
17140,1880800,0.54452085
17166,1888800,0.5468125
17191,1896800,0.5630209
17217,1904800,0.53783333
17243,1912800,0.6035833
17270,1920800,0.65225005
17296,1928800,0.4020625
17322,1936800,0.49595833
17348,1944800,0.4550833
17374,1952800,0.42547917
17400,1960800,0.4994375
17426,1968800,0.527125
17453,1976800,0.60922915
17478,1984800,0.5439375
17505,1992800,0.52716666
17534,2000800,0.5849792
17560,2008800,0.6967708
17586,2016800,0.5979583
17612,2024800,0.6247709
17638,2032800,0.5527291
17664,2040800,0.5725833
17690,2048800,0.5354792
17717,2056800,0.620875
17743,2064800,0.543625
17769,2072800,0.61270833
17796,2080800,0.56210417
17822,2088800,0.55747914
17850,2096800,0.63352084
17876,2104800,0.5743125
17903,2112800,0.6704584
17928,2120800,0.53922915
17955,2128800,0.65674996
17983,2136800,0.5834167
18008,2144800,0.60995835
18034,2152800,0.5533125
18062,2160800,0.5356042
18087,2168800,0.6442083
18113,2176800,0.6771875
18139,2184800,0.5890417
18165,2192800,0.60864586
18191,2200800,0.6574375
18217,2208800,0.63070834
18243,2216800,0.63937503
18268,2224800,0.5584583
18294,2232800,0.6105833
18321,2240800,0.53733337
18348,2248800,0.5812709
18374,2256800,0.6435625
18399,2264800,0.53620833
18425,2272800,0.64154166
18452,2280800,0.5870208
18478,2288800,0.54289585
18504,2296800,0.5622083
18530,2304800,0.53860414
18555,2312800,0.6181667
18582,2320800,0.65691674
18608,2328800,0.55970836
18634,2336800,0.5274792
18659,2344800,0.6081041
18685,2352800,0.5487917
18711,2360800,0.64883333
18738,2368800,0.5439583
18764,2376800,0.5931875
18790,2384800,0.6674375
18817,2392800,0.6507084
18845,2400800,0.69858336
18871,2408800,0.64147913
18896,2416800,0.56562495
18922,2424800,0.6405416
18949,2432800,0.5654375
18976,2440800,0.63947916
19002,2448800,0.5742916
19028,2456800,0.61885417
19053,2464800,0.6562709
19079,2472800,0.6119584
