lr,max-grad-norm,recurrent-policy,seed
0.00011238060720042813,0.5,True,230

seconds,frames,mean reward
80,14080,0.05730196
134,26880,0.029519191
190,39680,0.019256001
244,52480,0.018848
298,65280,0.027304001
355,78080,0.017776001
409,90880,0.019288
462,103680,0.028864
516,116480,0.046216
571,129280,0.046112005
626,142080,0.055360004
681,154880,0.053208005
737,167680,0.053336002
791,180480,0.036696002
845,193280,0.01836
898,206080,0.01836
955,218880,0.017768001
1009,231680,0.017768001
1065,244480,0.0194
1120,257280,0.045711998
1176,270080,0.045640003
1232,282880,0.077056006
1289,295680,0.067264006
1343,308480,0.02932
1397,321280,0.038216
1451,334080,0.028344
1507,346880,0.037384
1563,359680,0.045736
1617,372480,0.036736
1672,385280,0.026192
1725,398080,0.01816
1781,410880,0.019911999
1836,423680,0.019607998
1892,436480,0.009616
1947,449280,0.0
2001,462080,0.0
2056,474880,0.0
2113,487680,0.008008
2167,500480,0.044984
2224,513280,0.036976
2278,526080,0.019184
2333,538880,0.028048001
2387,551680,0.02712
2442,564480,0.045552
2498,577280,0.018431999
2553,590080,0.02928
2609,602880,0.056776
2664,615680,0.064328
2720,628480,0.063176
2776,641280,0.09784
2832,654080,0.124208
2886,666880,0.100247994
2940,679680,0.118608
2993,692480,0.091152
3048,705280,0.076392
3102,718080,0.046264
3158,730880,0.06372
3214,743680,0.065120004
3268,756480,0.053752
3322,769280,0.065128
3376,782080,0.085664004
3429,794880,0.093624
3483,807680,0.075696
3538,820480,0.046304002
3593,833280,0.033471998
3646,846080,0.036232
3701,858880,0.055960003
3755,871680,0.05664
3808,884480,0.036224
3862,897280,0.037231997
3916,910080,0.019728
3970,922880,0.018768001
4024,935680,0.037975997
4081,948480,0.019208
4135,961280,0.028248
4189,974080,0.02832
4243,986880,0.028928
4297,999680,0.038032
4351,1012480,0.065336
4405,1025280,0.083456
4458,1038080,0.093968004
4512,1050880,0.08452
4567,1063680,0.028399998
4622,1076480,0.017664
4677,1089280,0.017896
4731,1102080,0.047256004
4784,1114880,0.048240002
4842,1127680,0.019688
4896,1140480,0.036128
4952,1153280,0.043288004
5007,1166080,0.016928
5063,1178880,0.009984
5118,1191680,0.04632
5175,1204480,0.064112
5230,1217280,0.008112
5284,1230080,0.0
5340,1242880,0.009824
5395,1255680,0.026496
5450,1268480,0.0
5509,1281280,0.009984
5563,1294080,0.009984
5618,1306880,0.0
5672,1319680,0.009984
5730,1332480,0.018176
5788,1345280,0.064488
5846,1358080,0.065384
5907,1370880,0.037391998
5966,1383680,0.01832
6023,1396480,0.0
6083,1409280,0.019744001
6140,1422080,0.064208
6198,1434880,0.082024
6258,1447680,0.048072
6316,1460480,0.019568
6374,1473280,0.009904
6431,1486080,0.009904
6487,1498880,0.0
6546,1511680,0.009992
6603,1524480,0.009992
6664,1537280,0.019872
6722,1550080,0.019872
6780,1562880,0.0
6837,1575680,0.0
6896,1588480,0.0
6956,1601280,0.0
7015,1614080,0.009832
7073,1626880,0.018544
7134,1639680,0.037416
7193,1652480,0.036863998
7250,1665280,0.046216
7306,1678080,0.072816
7364,1690880,0.098112
7423,1703680,0.082488
7482,1716480,0.085112
7540,1729280,0.100264
7599,1742080,0.12499199
7657,1754880,0.11866399
7716,1767680,0.079592
7775,1780480,0.059975997
7834,1793280,0.044688
7894,1806080,0.036304
7952,1818880,0.035336
8010,1831680,0.0
8067,1844480,0.01924
8124,1857280,0.094352
8183,1870080,0.084592
8242,1882880,0.046576
8299,1895680,0.158512
8357,1908480,0.22934398
8415,1921280,0.154632
8474,1934080,0.054536
8534,1946880,0.08905599
8592,1959680,0.13353601
8650,1972480,0.073416
8710,1985280,0.036663998
8770,1998080,0.036784
8827,2010880,0.046632
8884,2023680,0.063424
8943,2036480,0.035888
9002,2049280,0.018296
9058,2062080,0.009416
9116,2074880,0.028808
9173,2087680,0.0274
9232,2100480,0.033904
9290,2113280,0.087928
9349,2126080,0.08696799
9408,2138880,0.044471998
9467,2151680,0.038056
9524,2164480,0.054976
9581,2177280,0.064776
9640,2190080,0.083272
9696,2202880,0.06408
9757,2215680,0.137224
9816,2228480,0.195248
9874,2241280,0.16984001
9932,2254080,0.11266399
9991,2266880,0.063824
10051,2279680,0.06388
10109,2292480,0.09249601
10167,2305280,0.073904
10226,2318080,0.081248
10284,2330880,0.120624
10343,2343680,0.099256
10402,2356480,0.107687995
10462,2369280,0.155744
