lr,max-grad-norm,recurrent-policy,seed
0.00013304110767280324,0.5,False,390

seconds,frames,mean reward
36,14080,0.0552
46,26880,0.03751111
56,39680,0.009536
67,52480,0.125912
77,65280,0.43513596
88,78080,0.49859202
98,90880,0.401904
109,103680,0.423512
119,116480,0.36614403
131,129280,0.197568
142,142080,0.28328803
152,154880,0.19368
163,167680,0.248008
173,180480,0.297944
184,193280,0.243928
194,206080,0.157384
205,218880,0.19315201
216,231680,0.154192
226,244480,0.19268002
237,257280,0.265088
248,270080,0.277664
259,282880,0.34865606
269,295680,0.45545596
280,308480,0.47778398
290,321280,0.41339198
300,334080,0.40456006
311,346880,0.396248
322,359680,0.44034404
332,372480,0.50041604
343,385280,0.52776796
354,398080,0.552584
365,410880,0.514272
375,423680,0.42268804
386,436480,0.291616
396,449280,0.38310403
406,462080,0.423616
417,474880,0.45648804
428,487680,0.452208
438,500480,0.620592
449,513280,0.7273039
459,526080,0.65812004
470,538880,0.741248
481,551680,0.72638404
491,564480,0.82128805
502,577280,0.81111205
513,590080,0.891792
523,602880,0.86061597
534,615680,0.870176
545,628480,0.9415201
557,641280,0.92731184
568,654080,0.926656
579,666880,0.90903205
590,679680,0.93604004
601,692480,0.93205595
612,705280,0.92635995
622,718080,0.93079996
633,730880,0.93025595
644,743680,0.92761606
655,756480,0.93556803
666,769280,0.94241613
677,782080,0.94313604
688,794880,0.9468721
698,807680,0.93129617
712,820480,0.944384
744,833280,0.936328
754,846080,0.93991995
765,858880,0.9460721
776,871680,0.931408
787,884480,0.938896
798,897280,0.9359681
809,910080,0.941864
820,922880,0.933032
831,935680,0.93509597
842,948480,0.935464
852,961280,0.9434959
863,974080,0.9188401
874,986880,0.93145597
885,999680,0.94991994
895,1012480,0.92105603
907,1025280,0.90044
918,1038080,0.9334319
929,1050880,0.94334406
939,1063680,0.85096794
950,1076480,0.9324639
961,1089280,0.93317604
972,1102080,0.9375199
983,1114880,0.94344
994,1127680,0.94479203
1005,1140480,0.944312
1015,1153280,0.93571997
1026,1166080,0.93735206
1037,1178880,0.940696
1048,1191680,0.93941605
1059,1204480,0.944616
1070,1217280,0.9288
1080,1230080,0.94434404
1091,1242880,0.94532806
1103,1255680,0.92572004
1114,1268480,0.9455041
1125,1281280,0.93806404
1136,1294080,0.944784
1147,1306880,0.946472
1158,1319680,0.9341761
1169,1332480,0.945592
1180,1345280,0.923472
1192,1358080,0.945512
1203,1370880,0.931224
1214,1383680,0.9469601
1225,1396480,0.93564796
1236,1409280,0.944424
1247,1422080,0.949688
1258,1434880,0.9344801
1269,1447680,0.939512
1281,1460480,0.9403679
1291,1473280,0.917784
1302,1486080,0.9424721
1313,1498880,0.9216639
1325,1511680,0.92377603
1336,1524480,0.94511205
1347,1537280,0.93486404
