lr,max-grad-norm,recurrent-policy,seed
0.00026857834010694695,0.5,False,52

seconds,frames,mean reward
26,14080,0.017333334
37,26880,0.03709899
48,39680,0.028407998
59,52480,0.018936
69,65280,0.045112
80,78080,0.063312
91,90880,0.08512
101,103680,0.142784
112,116480,0.20995201
123,129280,0.14727199
134,142080,0.133984
145,154880,0.215984
155,167680,0.30028
166,180480,0.26479998
177,193280,0.350984
188,206080,0.35880002
199,218880,0.32678398
210,231680,0.321328
221,244480,0.27136
232,257280,0.323384
243,270080,0.40793598
253,282880,0.368832
264,295680,0.256168
275,308480,0.27335998
286,321280,0.44506398
296,334080,0.44712803
307,346880,0.39979202
318,359680,0.378096
329,372480,0.44485605
340,385280,0.39494404
351,398080,0.51664805
362,410880,0.50850403
373,423680,0.47008
384,436480,0.57096803
395,449280,0.51299196
406,462080,0.63574404
417,474880,0.73305595
427,487680,0.78564805
439,500480,0.6931279
450,513280,0.75948
461,526080,0.717032
472,538880,0.80159205
483,551680,0.853768
494,564480,0.91321594
505,577280,0.916144
516,590080,0.915496
528,602880,0.91087997
539,615680,0.93355995
550,628480,0.90209603
561,641280,0.9294321
572,654080,0.91238403
583,666880,0.92547995
595,679680,0.91962403
606,692480,0.91228
617,705280,0.93008804
628,718080,0.924056
639,730880,0.924104
650,743680,0.91119194
661,756480,0.90990394
673,769280,0.92791206
684,782080,0.92543197
695,794880,0.92954415
706,807680,0.939336
717,820480,0.92764
729,833280,0.9255679
740,846080,0.90984803
751,858880,0.920568
762,871680,0.93136805
774,884480,0.87335205
785,897280,0.92016006
796,910080,0.90334404
807,922880,0.9402401
819,935680,0.94014394
830,948480,0.931672
841,961280,0.92164797
852,974080,0.929472
864,986880,0.94647187
875,999680,0.9273679
887,1012480,0.91771996
898,1025280,0.9316
909,1038080,0.939208
921,1050880,0.94128007
932,1063680,0.938704
943,1076480,0.9298401
954,1089280,0.932952
966,1102080,0.9422
977,1114880,0.940552
988,1127680,0.9341441
999,1140480,0.94248
1011,1153280,0.92032796
1022,1166080,0.9371279
1033,1178880,0.94224
1045,1191680,0.928528
1056,1204480,0.92143196
1067,1217280,0.933992
1079,1230080,0.940088
1090,1242880,0.940048
1102,1255680,0.93972
1114,1268480,0.94132006
1125,1281280,0.9333761
1137,1294080,0.94695204
1148,1306880,0.924648
1159,1319680,0.93722403
1170,1332480,0.936824
1181,1345280,0.9379919
1192,1358080,0.945728
1204,1370880,0.93096
1215,1383680,0.924424
1226,1396480,0.93764806
1238,1409280,0.933152
1249,1422080,0.940088
1260,1434880,0.9427679
1271,1447680,0.938528
1282,1460480,0.94035995
1293,1473280,0.9438319
1305,1486080,0.93984
1316,1498880,0.908616
1327,1511680,0.9367121
1338,1524480,0.865888
1349,1537280,0.89963996
1360,1550080,0.924144
1372,1562880,0.917232
1383,1575680,0.878776
1394,1588480,0.83469605
1405,1601280,0.93156797
1416,1614080,0.925456
1428,1626880,0.9389681
1439,1639680,0.94362396
1450,1652480,0.9358001
1461,1665280,0.9427601
1473,1678080,0.88571197
1484,1690880,0.90840006
1495,1703680,0.88220793
1506,1716480,0.92587197
1518,1729280,0.92127204
1529,1742080,0.93284005
1540,1754880,0.93996
1552,1767680,0.89812005
1563,1780480,0.8982001
1574,1793280,0.9174159
1585,1806080,0.897752
1597,1818880,0.92349595
1608,1831680,0.90344
1619,1844480,0.9484239
1630,1857280,0.9333281
1642,1870080,0.92992014
1653,1882880,0.8992399
1664,1895680,0.901984
1675,1908480,0.906048
1687,1921280,0.89469606
1698,1934080,0.91058403
1709,1946880,0.9074401
1720,1959680,0.932864
1731,1972480,0.91188794
1742,1985280,0.92596
1753,1998080,0.92384005
1765,2010880,0.91472
1776,2023680,0.911832
1787,2036480,0.90972006
1799,2049280,0.91031206
1810,2062080,0.9409679
1821,2074880,0.8792079
1832,2087680,0.9463681
1844,2100480,0.92425597
1855,2113280,0.92800814
1866,2126080,0.86689603
1877,2138880,0.91271204
1889,2151680,0.91516805
1900,2164480,0.92667204
1911,2177280,0.759616
1922,2190080,0.79276
1933,2202880,0.8429361
1944,2215680,0.86545616
1956,2228480,0.87179995
1967,2241280,0.881792
1978,2254080,0.9048961
1990,2266880,0.932776
2001,2279680,0.935824
2012,2292480,0.94140005
2023,2305280,0.941752
2035,2318080,0.91904783
2046,2330880,0.9434321
2057,2343680,0.9263039
2069,2356480,0.9003999
2080,2369280,0.931488
2091,2382080,0.91723996
2102,2394880,0.89710397
2114,2407680,0.87463206
2125,2420480,0.88204
2136,2433280,0.9286159
2147,2446080,0.93859994
2159,2458880,0.9267679
2170,2471680,0.94040793
2181,2484480,0.92807204
2192,2497280,0.93192
2203,2510080,0.942384
2215,2522880,0.9378
2226,2535680,0.922112
2237,2548480,0.92676806
2249,2561280,0.941776
2260,2574080,0.84457594
2271,2586880,0.906352
2282,2599680,0.895952
2293,2612480,0.92374396
2305,2625280,0.92616814
2316,2638080,0.939608
2327,2650880,0.9417359
2338,2663680,0.9322239
2350,2676480,0.883968
2361,2689280,0.89552
2372,2702080,0.924408
2383,2714880,0.9083439
2395,2727680,0.935528
2406,2740480,0.923928
2417,2753280,0.936448
2428,2766080,0.8329121
2439,2778880,0.90193605
2451,2791680,0.9128239
2462,2804480,0.913336
2473,2817280,0.90856
2484,2830080,0.8734079
2496,2842880,0.923992
2507,2855680,0.928384
2518,2868480,0.9417679
2529,2881280,0.867984
2541,2894080,0.74412805
2552,2906880,0.8418159
2563,2919680,0.84124
2574,2932480,0.85019195
2585,2945280,0.85124797
2597,2958080,0.903656
2608,2970880,0.918448
2619,2983680,0.8645441
2630,2996480,0.893368
2641,3009280,0.90292007
2653,3022080,0.88615996
2664,3034880,0.897264
2675,3047680,0.90647995
2687,3060480,0.9438319
2698,3073280,0.91578394
2709,3086080,0.92978406
2721,3098880,0.9474879
2732,3111680,0.9079359
2743,3124480,0.9062881
2754,3137280,0.90742403
2766,3150080,0.900632
2777,3162880,0.9329679
2788,3175680,0.941352
2799,3188480,0.9435119
2811,3201280,0.909272
2822,3214080,0.93367994
2833,3226880,0.886624
2844,3239680,0.92748
2856,3252480,0.9245681
2867,3265280,0.936336
2878,3278080,0.88608795
2889,3290880,0.908328
2900,3303680,0.878968
2912,3316480,0.8498161
2923,3329280,0.889616
2934,3342080,0.91572005
2945,3354880,0.922352
2957,3367680,0.9211681
2968,3380480,0.882968
2979,3393280,0.92258406
2990,3406080,0.9245439
3002,3418880,0.908544
3013,3431680,0.9136721
3024,3444480,0.92859197
3036,3457280,0.906152
3047,3470080,0.92959195
3058,3482880,0.90374404
3069,3495680,0.89535195
3081,3508480,0.8688161
3092,3521280,0.9019601
3103,3534080,0.928768
3115,3546880,0.933648
3126,3559680,0.940696
3137,3572480,0.92436
3148,3585280,0.894704
3160,3598080,0.9232721
3171,3610880,0.91998404
3182,3623680,0.932376
3194,3636480,0.9106159
3205,3649280,0.911912
3216,3662080,0.940976
3227,3674880,0.91563195
3239,3687680,0.92908007
3250,3700480,0.92819196
3261,3713280,0.8821441
3272,3726080,0.941352
3284,3738880,0.93656
3295,3751680,0.91149604
3307,3764480,0.91231996
3318,3777280,0.9173759
3329,3790080,0.889128
3340,3802880,0.88612807
3352,3815680,0.89261603
3363,3828480,0.9348961
3374,3841280,0.935528
3385,3854080,0.91376007
3397,3866880,0.83568007
3408,3879680,0.930352
3419,3892480,0.917872
3430,3905280,0.932288
3441,3918080,0.85159194
3453,3930880,0.8875441
3463,3943680,0.9380161
3475,3956480,0.91352004
3486,3969280,0.91940796
3497,3982080,0.93009615
3508,3994880,0.93924
3520,4007680,0.92125595
3531,4020480,0.92064005
3542,4033280,0.922864
3553,4046080,0.9327439
3565,4058880,0.9132
3576,4071680,0.93406403
3587,4084480,0.919784
3599,4097280,0.92110395
3610,4110080,0.93756795
3621,4122880,0.911744
3632,4135680,0.913912
3643,4148480,0.949928
3655,4161280,0.9216399
3666,4174080,0.910344
3677,4186880,0.867888
3688,4199680,0.922648
3699,4212480,0.8718159
3711,4225280,0.9137761
3722,4238080,0.93692803
3733,4250880,0.91692805
3744,4263680,0.91823196
3755,4276480,0.90348005
3767,4289280,0.9187121
3778,4302080,0.921016
3789,4314880,0.9415199
3800,4327680,0.904432
3811,4340480,0.9017521
3822,4353280,0.9286159
3833,4366080,0.834552
3845,4378880,0.9248159
3856,4391680,0.91452
3867,4404480,0.892912
3878,4417280,0.91015214
3889,4430080,0.908008
3900,4442880,0.91068804
3911,4455680,0.9287679
3922,4468480,0.89862394
3934,4481280,0.909552
3945,4494080,0.91792
3956,4506880,0.84172803
3967,4519680,0.86692
3978,4532480,0.944384
3990,4545280,0.921648
4001,4558080,0.91678405
4012,4570880,0.92132795
4023,4583680,0.93031204
4034,4596480,0.897232
4045,4609280,0.91812795
4056,4622080,0.8362159
4067,4634880,0.9370801
4079,4647680,0.9303521
4090,4660480,0.920936
4101,4673280,0.92137605
4112,4686080,0.866096
4123,4698880,0.94142395
4135,4711680,0.88553596
4146,4724480,0.9203759
4157,4737280,0.909392
4168,4750080,0.906768
4179,4762880,0.930232
4191,4775680,0.93368804
4202,4788480,0.8801841
4213,4801280,0.88044006
4224,4814080,0.93115205
4235,4826880,0.908432
4246,4839680,0.862712
4257,4852480,0.901832
4269,4865280,0.8993121
4280,4878080,0.927008
4291,4890880,0.9163601
4302,4903680,0.925584
4313,4916480,0.887328
4325,4929280,0.892216
4336,4942080,0.919072
4347,4954880,0.87506396
4358,4967680,0.89843994
4370,4980480,0.939768
4381,4993280,0.8928481
