lr,max-grad-norm,recurrent-policy,seed
0.00011200753569663633,0.5,True,149

seconds,frames,mean reward
75,14080,0.03604898
127,26880,0.05508
178,39680,0.074288
230,52480,0.036872
281,65280,0.029208003
332,78080,0.048520003
384,90880,0.019312
435,103680,0.02824
486,116480,0.038216002
538,129280,0.037032
589,142080,0.055032
641,154880,0.047559995
692,167680,0.037792
743,180480,0.026808
794,193280,0.0086
845,206080,0.036416
896,218880,0.045167997
948,231680,0.017736
999,244480,0.008984
1050,257280,0.037720002
1101,270080,0.07480001
1153,282880,0.046991996
1205,295680,0.043648
1256,308480,0.060416
1308,321280,0.064552
1360,334080,0.04616
1410,346880,0.016768001
1461,359680,0.01832
1513,372480,0.019816
1565,385280,0.0099760005
1616,398080,0.009792
1669,410880,0.009792
1720,423680,0.0
1771,436480,0.0
1824,449280,0.0
1875,462080,0.0
1927,474880,0.0
1978,487680,0.0
2029,500480,0.0
2080,513280,0.0
2132,526080,0.0
2184,538880,0.0
2235,551680,0.0
2286,564480,0.009864
2337,577280,0.00988
2389,590080,0.00988
2440,602880,0.0
2491,615680,0.0
2542,628480,0.0
2594,641280,0.009968
2644,654080,0.019712
2696,666880,0.009744
2747,679680,0.019808
2798,692480,0.0392
2849,705280,0.019392
2900,718080,0.027672
2951,730880,0.066672
3001,743680,0.11743199
3052,756480,0.086664
3103,769280,0.027695999
3153,782080,0.019472001
3204,794880,0.00952
3255,807680,0.0
3306,820480,0.0
3357,833280,0.019728
3409,846080,0.019728
3460,858880,0.0
3511,871680,0.009992
3562,884480,0.018264001
3613,897280,0.008272
3664,910080,0.0099599995
3715,922880,0.0
3765,935680,0.018752001
3816,948480,0.045784
3867,961280,0.027032001
3918,974080,0.0
3969,986880,0.0099760005
4019,999680,0.038592
4070,1012480,0.037904
4120,1025280,0.009288
4171,1038080,0.008024
4221,1050880,0.008024
4272,1063680,0.0
4322,1076480,0.008752
4373,1089280,0.018599998
4422,1102080,0.018152
4473,1114880,0.008304
4524,1127680,0.0
4575,1140480,0.019816
4625,1153280,0.037855998
4676,1166080,0.044983998
4727,1178880,0.056112003
4778,1191680,0.083808005
4830,1204480,0.065168
4881,1217280,0.11124001
4931,1230080,0.1016
4980,1242880,0.108559996
5032,1255680,0.154968
5083,1268480,0.13744
5137,1281280,0.102887996
5190,1294080,0.112679996
5243,1306880,0.092248
5293,1319680,0.065144
5344,1332480,0.064144
5398,1345280,0.176928
5451,1358080,0.17606401
5504,1370880,0.1432
5559,1383680,0.078336
5613,1396480,0.063088
5667,1409280,0.065568
5720,1422080,0.039088
5772,1434880,0.029391998
5827,1447680,0.07204001
5881,1460480,0.109456
5934,1473280,0.057136003
5989,1486080,0.018944
6043,1498880,0.009048
6098,1511680,0.009008
6152,1524480,0.009008
6203,1537280,0.017423999
6257,1550080,0.017423999
6311,1562880,0.00952
6363,1575680,0.01796
6417,1588480,0.018152
6469,1601280,0.0082
6523,1614080,0.0
6576,1626880,0.008944
6629,1639680,0.008944
6683,1652480,0.02728
6736,1665280,0.045992002
6790,1678080,0.028424
6844,1690880,0.029256001
6897,1703680,0.065808
6948,1716480,0.06376
7002,1729280,0.071928
7054,1742080,0.090440005
7109,1754880,0.090456
7162,1767680,0.09028799
7215,1780480,0.109032005
7268,1793280,0.046471998
7321,1806080,0.037616
7375,1818880,0.095232
7429,1831680,0.09184
7483,1844480,0.052248
7537,1857280,0.046792
7589,1870080,0.066816
7643,1882880,0.09472799
7697,1895680,0.047016002
7750,1908480,0.019175999
7804,1921280,0.046719998
7858,1934080,0.112208
7911,1946880,0.109544
7962,1959680,0.061744004
8015,1972480,0.062335998
8067,1985280,0.045719996
8119,1998080,0.018408
8173,2010880,0.009784
8225,2023680,0.044519998
8278,2036480,0.053976003
8332,2049280,0.04632
8385,2062080,0.036808
8439,2074880,0.055712
8493,2087680,0.067912005
8547,2100480,0.075279996
8599,2113280,0.09904
8651,2126080,0.063728
8702,2138880,0.047248002
8753,2151680,0.047032
8804,2164480,0.028936
8855,2177280,0.019144
8906,2190080,0.026648
8958,2202880,0.026231999
9008,2215680,0.048599996
9059,2228480,0.0
9110,2241280,0.0
9161,2254080,0.037136003
9212,2266880,0.065248005
9263,2279680,0.037496
9314,2292480,0.057175998
9365,2305280,0.038024
9416,2318080,0.017152
9468,2330880,0.071936004
9518,2343680,0.037104
9569,2356480,0.036336
9620,2369280,0.05436
9671,2382080,0.054391995
9723,2394880,0.044239998
9772,2407680,0.046392
9822,2420480,0.048231997
9873,2433280,0.115151994
9924,2446080,0.08672
9975,2458880,0.048736
10026,2471680,0.048800003
10076,2484480,0.019736
10127,2497280,0.036592003
10178,2510080,0.092240006
10228,2522880,0.15508
10279,2535680,0.11703201
10329,2548480,0.144912
10381,2561280,0.162416
10431,2574080,0.09900801
