lr,max-grad-norm,recurrent-policy,seed
0.00010296522367553982,0.5,True,126

seconds,frames,mean reward
76,14080,0.039583996
128,26880,0.020195916
181,39680,0.0093519995
234,52480,0.01816
288,65280,0.008808
344,78080,0.018488
399,90880,0.036792003
453,103680,0.038024
508,116480,0.037568003
563,129280,0.027616
616,142080,0.037720002
670,154880,0.036472
724,167680,0.035088
778,180480,0.07264
834,193280,0.046304
888,206080,0.019911999
942,218880,0.019744001
995,231680,0.009792
1049,244480,0.0
1102,257280,0.009808
1156,270080,0.019536
1209,282880,0.036599997
1263,295680,0.05416
1316,308480,0.083767995
1369,321280,0.08408
1422,334080,0.045704003
1477,346880,0.071416
1531,359680,0.054759998
1584,372480,0.019344
1637,385280,0.037648
1690,398080,0.07416
1744,410880,0.082159996
1798,423680,0.073984005
1871,436480,0.074103996
1925,449280,0.072712
1978,462080,0.044960003
2031,474880,0.064247996
2086,487680,0.055016004
2140,500480,0.055856
2193,513280,0.045616
2247,526080,0.101544
2300,538880,0.1388
2354,551680,0.134504
2408,564480,0.118344
2462,577280,0.109048
2515,590080,0.14463998
2569,602880,0.108647995
2623,615680,0.10290401
2676,628480,0.066752
2730,641280,0.13405602
2784,654080,0.142656
2838,666880,0.03736
2891,679680,0.063576005
2946,692480,0.18176001
2999,705280,0.19896801
3053,718080,0.16728
3106,730880,0.11021601
3160,743680,0.10334399
3214,756480,0.13743201
3269,769280,0.134248
3323,782080,0.143032
3377,794880,0.16119999
3432,807680,0.17979999
3486,820480,0.14292
3540,833280,0.088392
3594,846080,0.119968005
3648,858880,0.129704
3701,871680,0.100104
3755,884480,0.119591996
3809,897280,0.17420799
3863,910080,0.20842397
3916,922880,0.18034402
3970,935680,0.16904
4023,948480,0.117047995
4078,961280,0.14160001
4131,974080,0.17675999
4184,986880,0.100760005
4237,999680,0.088224
4291,1012480,0.18875198
4345,1025280,0.20330401
4398,1038080,0.147216
4451,1050880,0.11987199
4504,1063680,0.153728
4557,1076480,0.187784
4610,1089280,0.20079201
4663,1102080,0.18304001
4717,1114880,0.17361599
4770,1127680,0.193672
4823,1140480,0.21739201
4876,1153280,0.161952
4930,1166080,0.13608798
4982,1178880,0.1362
5036,1191680,0.207136
5090,1204480,0.145392
5143,1217280,0.093784
5196,1230080,0.14912
5249,1242880,0.20093599
5302,1255680,0.19891201
5356,1268480,0.118024
5409,1281280,0.082752
5462,1294080,0.11191999
5515,1306880,0.111216
5568,1319680,0.081199996
5621,1332480,0.16997598
5676,1345280,0.19872
5729,1358080,0.150352
5783,1370880,0.16363998
5836,1383680,0.135528
5889,1396480,0.116639994
5942,1409280,0.132944
5995,1422080,0.12587999
6048,1434880,0.13388799
6101,1447680,0.118616
6154,1460480,0.110184
6206,1473280,0.11899199
6259,1486080,0.10290399
6312,1498880,0.104384005
6365,1511680,0.11279199
6417,1524480,0.074312
6470,1537280,0.026943998
6523,1550080,0.027328
6576,1562880,0.06928799
6628,1575680,0.122664005
6681,1588480,0.098120004
6734,1601280,0.064336
6787,1614080,0.065216005
6840,1626880,0.073607996
6893,1639680,0.05704
6945,1652480,0.04656
6998,1665280,0.064912
7050,1678080,0.103088
7102,1690880,0.07616
7156,1703680,0.047567997
7209,1716480,0.073016
7262,1729280,0.070544
7314,1742080,0.11799999
7367,1754880,0.17280799
7420,1767680,0.108584
7473,1780480,0.091047995
7526,1793280,0.045727998
7580,1806080,0.064584
7633,1818880,0.1024
7686,1831680,0.094336
7739,1844480,0.057968
7792,1857280,0.017711999
7845,1870080,0.081879996
7898,1882880,0.100039996
7951,1895680,0.07402401
8004,1908480,0.082464
8057,1921280,0.12549599
8111,1934080,0.074712
8164,1946880,0.046232
8216,1959680,0.053839996
8269,1972480,0.045184
8323,1985280,0.037288
8379,1998080,0.046951998
8437,2010880,0.096232
8494,2023680,0.107176
8550,2036480,0.036863998
8606,2049280,0.028064001
8664,2062080,0.028399998
8720,2074880,0.080144
8776,2087680,0.13512
8832,2100480,0.135552
8889,2113280,0.141024
8945,2126080,0.11296
9001,2138880,0.046264
9058,2151680,0.00836
9116,2164480,0.017392
9172,2177280,0.019008
9228,2190080,0.037
9284,2202880,0.054647997
9340,2215680,0.054624
9398,2228480,0.053912
9455,2241280,0.027016
9511,2254080,0.02932
9568,2266880,0.046056002
9625,2279680,0.088688
9680,2292480,0.061616
9738,2305280,0.026872002
9793,2318080,0.046264
9848,2330880,0.04724
9905,2343680,0.018672
9961,2356480,0.038847998
10016,2369280,0.057575997
10072,2382080,0.066336006
10127,2394880,0.14007999
10183,2407680,0.11233601
10240,2420480,0.10870399
10297,2433280,0.13656001
10353,2446080,0.09100799
10408,2458880,0.036928
10465,2471680,0.028855998
