lr,max-grad-norm,recurrent-policy,seed
0.0002523013826101055,0.5,True,499

seconds,frames,mean reward
81,14080,0.054649998
134,26880,0.02649697
188,39680,0.0
242,52480,0.009951999
296,65280,0.038904
350,78080,0.038576
403,90880,0.064488
457,103680,0.07456
510,116480,0.037768003
564,129280,0.056967996
617,142080,0.047744
671,154880,0.037552
725,167680,0.08462401
779,180480,0.109464
833,193280,0.070616
887,206080,0.098256
942,218880,0.093888
995,231680,0.12356801
1048,244480,0.082279995
1102,257280,0.035928
1156,270080,0.01884
1210,282880,0.009984
1264,295680,0.009984
1319,308480,0.0198
1372,321280,0.0198
1427,334080,0.0
1481,346880,0.009984
1534,359680,0.019648
1588,372480,0.009664
1643,385280,0.009824
1696,398080,0.037144
1750,410880,0.055560004
1804,423680,0.02824
1858,436480,0.0
1911,449280,0.019872
1965,462080,0.019872
2019,474880,0.018992
2073,487680,0.018992
2127,500480,0.009336
2181,513280,0.019872
2235,526080,0.067032
2289,538880,0.075224005
2343,551680,0.056552
2397,564480,0.073416
2451,577280,0.05604
2504,590080,0.057623997
2558,602880,0.10290401
2611,615680,0.127272
2665,628480,0.13792
2719,641280,0.083792
2773,654080,0.048072
2826,666880,0.038888
2881,679680,0.029312
2935,692480,0.019496
2989,705280,0.019968
3043,718080,0.047376003
3096,730880,0.046919998
3150,743680,0.028592
3203,756480,0.056496
3256,769280,0.112743996
3310,782080,0.066648
3364,794880,0.017096
3418,807680,0.055503998
3472,820480,0.102472
3526,833280,0.109624
3580,846080,0.090376
3634,858880,0.080823995
3687,871680,0.092488006
3740,884480,0.06676
3794,897280,0.074936
3848,910080,0.055584002
3902,922880,0.06604
3955,935680,0.092744
4009,948480,0.11896799
4062,961280,0.14059201
4116,974080,0.04836
4170,986880,0.037264
4225,999680,0.063648
4279,1012480,0.075536005
4333,1025280,0.058568
4387,1038080,0.02852
4441,1050880,0.047776002
4496,1063680,0.056415997
4549,1076480,0.065944
4603,1089280,0.056504
4657,1102080,0.101352006
4711,1114880,0.09853599
4765,1127680,0.07916799
4818,1140480,0.072872005
4873,1153280,0.056799997
4926,1166080,0.052144002
4980,1178880,0.07036799
5034,1191680,0.045488
5088,1204480,0.018056
5141,1217280,0.037639998
5195,1230080,0.100608006
5250,1242880,0.090104
5304,1255680,0.018215999
5358,1268480,0.0
5413,1281280,0.008344
5467,1294080,0.027616
5521,1306880,0.019256001
5574,1319680,0.036416
5628,1332480,0.017552
5682,1345280,0.038424
5736,1358080,0.038424
5789,1370880,0.028504
5843,1383680,0.028504
5897,1396480,0.03728
5951,1409280,0.066264
6005,1422080,0.067200005
6059,1434880,0.048008
6113,1447680,0.037056
6167,1460480,0.05592
6221,1473280,0.057328004
6275,1486080,0.058112003
6329,1498880,0.047392
6383,1511680,0.02792
6437,1524480,0.047344003
6491,1537280,0.04724
6545,1550080,0.019664
6600,1562880,0.064528
6654,1575680,0.053848
6708,1588480,0.046696
6762,1601280,0.058112003
6817,1614080,0.07560801
6871,1626880,0.08320801
6925,1639680,0.046336003
6978,1652480,0.035824
7033,1665280,0.036
7087,1678080,0.028952
7141,1690880,0.03768
7194,1703680,0.05568
7248,1716480,0.057336003
7302,1729280,0.074288
7357,1742080,0.044632003
7411,1754880,0.037296
7466,1767680,0.083895996
7519,1780480,0.055719994
7573,1793280,0.028487999
7628,1806080,0.029496
7682,1818880,0.038983997
7736,1831680,0.029272001
7790,1844480,0.029159999
7844,1857280,0.037696
7898,1870080,0.044728003
7952,1882880,0.036144
8006,1895680,0.0372
8060,1908480,0.055559997
8114,1921280,0.056408
8168,1934080,0.046336
8222,1946880,0.038696
8276,1959680,0.101816006
8330,1972480,0.120376006
8384,1985280,0.110511996
8438,1998080,0.148984
8491,2010880,0.13905601
8547,2023680,0.071416
8601,2036480,0.05464
8655,2049280,0.115431994
8708,2062080,0.08489599
8762,2074880,0.05448
8816,2087680,0.045248
8870,2100480,0.018383998
8924,2113280,0.026503999
8979,2126080,0.026503999
9033,2138880,0.027848
9088,2151680,0.08274401
9141,2164480,0.07304
9196,2177280,0.084256
9250,2190080,0.196152
9304,2202880,0.183984
9358,2215680,0.098736
9413,2228480,0.063824
9466,2241280,0.065336
9520,2254080,0.09354401
9574,2266880,0.102248
9628,2279680,0.055095997
9681,2292480,0.062567994
9734,2305280,0.100512005
9789,2318080,0.064952
9842,2330880,0.046664
9896,2343680,0.074
9949,2356480,0.092432
10003,2369280,0.08038401
10057,2382080,0.043856002
10111,2394880,0.100696
10165,2407680,0.090456
10219,2420480,0.093512
10273,2433280,0.09448
10327,2446080,0.091951996
10380,2458880,0.113607995
10434,2471680,0.150536
10489,2484480,0.154416
