seconds,updates,mean reward
4754,2510,0.028695999
4773,2520,0.06652
4791,2530,0.094840005
4810,2540,0.065016
4828,2550,0.037056
4847,2560,0.037104
4866,2570,0.037488
4884,2580,0.02764
4903,2590,0.046896
4922,2600,0.067288
4940,2610,0.047296
4959,2620,0.073848
4978,2630,0.056824
4996,2640,0.05844
5015,2650,0.056416
5033,2660,0.083736
5052,2670,0.082432
5071,2680,0.055304002
5089,2690,0.074896
5108,2700,0.056536004
5127,2710,0.046944
5145,2720,0.037224
5164,2730,0.056576
5183,2740,0.074496
5201,2750,0.066808
5220,2760,0.057096
5239,2770,0.075040005
5257,2780,0.09436
5276,2790,0.048311997
5294,2800,0.0676
5313,2810,0.038552
5331,2820,0.065744
5350,2830,0.074007995
5369,2840,0.035712
5387,2850,0.056416
5406,2860,0.08444
5424,2870,0.057016
5443,2880,0.036984
5462,2890,0.063928
5480,2900,0.036960002
5499,2910,0.061552
5518,2920,0.091575995
5536,2930,0.039416
5555,2940,0.018576
5574,2950,0.018576
5592,2960,0.045551997
5611,2970,0.045551997
5629,2980,0.01836
5648,2990,0.065384
