lr,max-grad-norm,recurrent-policy,seed
2.910114954537444e-05,0.5,True,338

seconds,frames,mean reward
73,14080,0.07301961
126,26880,0.056272
179,39680,0.038448
230,52480,0.009496
282,65280,0.019968
334,78080,0.019968
386,90880,0.027136
437,103680,0.036976
490,116480,0.01924
542,129280,0.047024
595,142080,0.035928
648,154880,0.017423999
702,167680,0.027856002
755,180480,0.027856
808,193280,0.035776
860,206080,0.026904002
913,218880,0.018968001
964,231680,0.028368002
1018,244480,0.03752
1069,257280,0.054792
1122,270080,0.064464
1174,282880,0.036831997
1226,295680,0.062455997
1278,308480,0.071375996
1332,321280,0.044328004
1383,334080,0.054656
1436,346880,0.074648
1488,359680,0.066071995
1540,372480,0.063224
1594,385280,0.060912
1646,398080,0.034479998
1698,410880,0.036704
1750,423680,0.05404
1804,436480,0.071168
1857,449280,0.055359997
1910,462080,0.082936004
1963,474880,0.091511995
2016,487680,0.090992
2069,500480,0.080136
2121,513280,0.043936
2174,526080,0.064384006
2226,538880,0.065152004
2279,551680,0.044439998
2331,564480,0.099736
2384,577280,0.129464
2436,590080,0.07248
2488,602880,0.02648
2540,615680,0.01816
2593,628480,0.029040001
2644,641280,0.056416
2696,654080,0.081264
2747,666880,0.04484
2799,679680,0.038168002
2851,692480,0.054824
2903,705280,0.052552
2955,718080,0.052752
3008,730880,0.062040005
3061,743680,0.073184
3113,756480,0.027880002
3165,769280,0.034792002
3216,782080,0.063168004
3268,794880,0.074096
3320,807680,0.037016
3373,820480,0.018384
3429,833280,0.036176
3481,846080,0.054752003
3533,858880,0.082432
3584,871680,0.091568
3636,884480,0.098312
3687,897280,0.07132
3739,910080,0.02792
3789,922880,0.083584
3840,935680,0.07284801
3892,948480,0.062152
3943,961280,0.13871199
3994,974080,0.12172
4046,986880,0.0848
4097,999680,0.047352
4149,1012480,0.054536
4200,1025280,0.072487995
4248,1038080,0.074344
4299,1050880,0.036663998
4349,1063680,0.045479998
4400,1076480,0.04508
4451,1089280,0.03528
4503,1102080,0.02752
4554,1114880,0.085095994
4604,1127680,0.094192
4655,1140480,0.10213599
4706,1153280,0.14616801
4757,1166080,0.128984
4808,1178880,0.129552
4859,1191680,0.12112
4910,1204480,0.093344
4961,1217280,0.063192
5012,1230080,0.124855995
5063,1242880,0.14503199
5114,1255680,0.063999996
5165,1268480,0.046056
5216,1281280,0.071024
5267,1294080,0.10761599
5318,1306880,0.10095201
5369,1319680,0.081152
5420,1332480,0.11111999
5471,1345280,0.10144799
5522,1358080,0.09268
5573,1370880,0.076784
5623,1383680,0.019175999
5675,1396480,0.019256001
5726,1409280,0.037904
5777,1422080,0.028616
5828,1434880,0.035976
5879,1447680,0.026792
5929,1460480,0.018664
5980,1473280,0.017896
6031,1486080,0.053423997
6081,1498880,0.081424005
6132,1511680,0.072799996
6183,1524480,0.092080005
6235,1537280,0.10808
6286,1550080,0.12431999
6337,1562880,0.098359995
6388,1575680,0.054264
6439,1588480,0.027872
6490,1601280,0.009688
6540,1614080,0.0
6592,1626880,0.009424
6643,1639680,0.018752001
6693,1652480,0.009328
6745,1665280,0.009912
6796,1678080,0.01888
6847,1690880,0.066376
6899,1703680,0.03768
6950,1716480,0.019768
7001,1729280,0.019768
7052,1742080,0.017384
7103,1754880,0.038319997
7154,1767680,0.073504
7205,1780480,0.126376
7256,1793280,0.12692
7307,1806080,0.08347199
7357,1818880,0.073672
7408,1831680,0.055015996
7459,1844480,0.13188
7510,1857280,0.101752
7561,1870080,0.09140801
7611,1882880,0.089368
7662,1895680,0.061151996
7712,1908480,0.026167998
7763,1921280,0.03848
7813,1934080,0.05568
7863,1946880,0.045615997
7914,1959680,0.047519997
7965,1972480,0.073648
8016,1985280,0.105992004
8067,1998080,0.098576
8118,2010880,0.1302
8168,2023680,0.19872
8219,2036480,0.129208
8270,2049280,0.090679996
8321,2062080,0.088255994
8372,2074880,0.078591995
8422,2087680,0.045992002
8473,2100480,0.009936
8524,2113280,0.009736
8574,2126080,0.009736
8625,2138880,0.0
8676,2151680,0.0
8726,2164480,0.0
8775,2177280,0.0
8824,2190080,0.009856
8874,2202880,0.019584
8926,2215680,0.036256
8976,2228480,0.035736
9027,2241280,0.045152
9078,2254080,0.07288
9128,2266880,0.082136005
9179,2279680,0.082824
9227,2292480,0.045679998
9275,2305280,0.027727999
9326,2318080,0.04724
9375,2330880,0.019512
9425,2343680,0.0
9476,2356480,0.0
9526,2369280,0.045824
9577,2382080,0.102744006
9627,2394880,0.12936
9677,2407680,0.12819201
9727,2420480,0.109152004
9778,2433280,0.070688
9829,2446080,0.055312004
9879,2458880,0.074432
9928,2471680,0.037639998
9978,2484480,0.009584
10028,2497280,0.07384001
10080,2510080,0.10049601
10131,2522880,0.111472
10180,2535680,0.08356
10231,2548480,0.045376
10281,2561280,0.082040004
10331,2574080,0.13708
10382,2586880,0.126544
10432,2599680,0.080944
10483,2612480,0.08296
