lr,max-grad-norm,num-steps,recurrent-policy,seed
1.2215941086560147e-05,0.5,10,True,391

seconds,frames,mean reward
192,1760,0.3101852
201,3360,0.23898809
209,4960,0.1764544
218,6560,0.17165492
226,8160,0.15936331
234,9760,0.09597918
243,11360,0.08627084
251,12960,0.13170834
259,14560,0.13304166
292,16160,0.14885417
476,17760,0.1464375
660,19360,0.1566875
850,20960,0.13933334
1032,22560,0.09814583
1234,24160,0.09893749
1407,25760,0.074541666
1585,27360,0.08302083
1830,28960,0.12060417
1959,30560,0.12247916
1968,32160,0.16039583
2028,33760,0.16877083
2036,35360,0.15072916
2044,36960,0.15097916
2052,38560,0.15825
2060,40160,0.16762501
2068,41760,0.14914583
2076,43360,0.157
2084,44960,0.19508334
2092,46560,0.1495
2101,48160,0.1310625
2109,49760,0.14108333
2117,51360,0.12229166
2125,52960,0.093624994
2133,54560,0.12260416
2141,56160,0.105145834
2149,57760,0.11258333
2157,59360,0.10341666
2165,60960,0.12479166
2173,62560,0.11464583
2183,64160,0.12220833
2191,65760,0.124104165
2199,67360,0.124729164
2208,68960,0.09504166
2216,70560,0.131625
2224,72160,0.11522917
2232,73760,0.1241875
2240,75360,0.12239584
2248,76960,0.15997916
2256,78560,0.12991667
2266,80160,0.13170832
2274,81760,0.13112499
2282,83360,0.14020833
2290,84960,0.1301875
2299,86560,0.13879168
2307,88160,0.14691667
2315,89760,0.13377082
2323,91360,0.1438125
2331,92960,0.117312506
2339,94560,0.17329167
2349,96160,0.16489583
2357,97760,0.18222916
2365,99360,0.22922918
2373,100960,0.25883332
2381,102560,0.2389375
2390,104160,0.2306458
2398,105760,0.21341667
2406,107360,0.2034375
2414,108960,0.213625
2422,110560,0.20258333
2432,112160,0.247375
2440,113760,0.24658333
2448,115360,0.221
2457,116960,0.20016666
2465,118560,0.2010625
2473,120160,0.14731249
2481,121760,0.1856458
2490,123360,0.24060418
2498,124960,0.25960416
2506,126560,0.2384583
2516,128160,0.303
2525,129760,0.26566666
2533,131360,0.25308335
2541,132960,0.28175
2549,134560,0.29862502
2558,136160,0.29072917
2566,137760,0.29033333
2574,139360,0.25483334
2583,140960,0.23612499
2591,142560,0.23439585
2600,144160,0.21533333
2609,145760,0.25266668
2617,147360,0.259875
2625,148960,0.24420834
2634,150560,0.21691665
2642,152160,0.18081251
2650,153760,0.15125
2659,155360,0.18122917
2667,156960,0.18029165
2676,158560,0.19020832
2685,160160,0.20179167
2693,161760,0.16552082
2702,163360,0.12027083
2710,164960,0.112375
