lr,max-grad-norm,recurrent-policy,seed
0.0001799334607529289,0.5,True,375

seconds,frames,mean reward
81,14080,0.056656
134,26880,0.057352
187,39680,0.055248003
240,52480,0.035104
293,65280,0.043719996
346,78080,0.026664
400,90880,0.009384
453,103680,0.009384
506,116480,0.0099599995
560,129280,0.028384002
614,142080,0.018424
666,154880,0.047488004
721,167680,0.056968004
774,180480,0.048152
827,193280,0.06624
880,206080,0.056479998
934,218880,0.028471999
986,231680,0.01904
1039,244480,0.00908
1091,257280,0.0
1144,270080,0.029431999
1196,282880,0.037792
1249,295680,0.00836
1301,308480,0.009256
1354,321280,0.018864
1406,334080,0.028824
1459,346880,0.02912
1511,359680,0.009904
1564,372480,0.009
1616,385280,0.018207999
1668,398080,0.048016
1720,410880,0.039064
1772,423680,0.047167998
1824,436480,0.075656
1876,449280,0.073624
1930,462080,0.055544
1981,474880,0.028600002
2034,487680,0.044903997
2086,500480,0.054919995
2139,513280,0.036847997
2190,526080,0.037144
2242,538880,0.00964
2294,551680,0.008471999
2345,564480,0.026424
2397,577280,0.025336
2451,590080,0.035664
2503,602880,0.0552
2555,615680,0.081424
2609,628480,0.071168
2661,641280,0.027375998
2713,654080,0.029016
2765,666880,0.029736
2817,679680,0.028712
2869,692480,0.019935999
2921,705280,0.009984
2973,718080,0.00932
3025,730880,0.00932
3077,743680,0.0
3130,756480,0.0
3183,769280,0.0
3235,782080,0.0
3287,794880,0.00956
3340,807680,0.019512
3393,820480,0.029239997
3446,833280,0.03688
3499,846080,0.055703998
3551,858880,0.048352
3603,871680,0.009928
3655,884480,0.008016
3707,897280,0.018
3760,910080,0.028296
3812,922880,0.053928
3865,935680,0.071968004
3916,948480,0.054959998
3969,961280,0.028712
4021,974080,0.0476
4074,986880,0.046976
4127,999680,0.026952
4181,1012480,0.008248
4233,1025280,0.029768
4286,1038080,0.038696
4336,1050880,0.06371199
4388,1063680,0.082568
4440,1076480,0.075279996
4483,1089280,0.119568005
4534,1102080,0.111535996
4585,1114880,0.17616801
4637,1127680,0.157696
4691,1140480,0.16660799
4741,1153280,0.20102401
4791,1166080,0.23673601
4840,1178880,0.18946402
4891,1191680,0.142656
4942,1204480,0.16222401
4995,1217280,0.17368001
5063,1230080,0.120424
5115,1242880,0.08320801
5164,1255680,0.13636799
5215,1268480,0.090288
5268,1281280,0.134096
5321,1294080,0.158848
5372,1306880,0.147712
5423,1319680,0.123192005
5476,1332480,0.108864
5529,1345280,0.088952
5581,1358080,0.08332
5634,1370880,0.12052
5685,1383680,0.192736
5737,1396480,0.166504
5791,1409280,0.15598398
5844,1422080,0.137632
5896,1434880,0.093824
5949,1447680,0.13328001
6001,1460480,0.13232
6053,1473280,0.054504003
6106,1486080,0.035520002
6158,1498880,0.07452
6211,1511680,0.09330399
6264,1524480,0.122984
6316,1537280,0.09484801
6368,1550080,0.113447994
6421,1562880,0.18534401
6473,1575680,0.15505601
6526,1588480,0.19351201
6578,1601280,0.148512
6630,1614080,0.158608
6683,1626880,0.150648
6735,1639680,0.076984
6787,1652480,0.084823996
6839,1665280,0.03816
6892,1678080,0.048816003
6943,1690880,0.067600004
6995,1703680,0.066992
7047,1716480,0.028504
7099,1729280,0.009616
7151,1742080,0.009616
7203,1754880,0.0192
7255,1767680,0.055543996
7308,1780480,0.115848005
7360,1793280,0.107448004
7412,1806080,0.121415995
7463,1818880,0.11864801
7515,1831680,0.063752
7567,1844480,0.073792
7619,1857280,0.063599996
7671,1870080,0.064696
7723,1882880,0.047264
7775,1895680,0.038200002
7827,1908480,0.047319997
7879,1921280,0.038312003
7931,1934080,0.057544004
7983,1946880,0.056360003
8035,1959680,0.109855995
8087,1972480,0.099096
8139,1985280,0.053760003
8191,1998080,0.072072
8243,2010880,0.06504
8295,2023680,0.098048
8347,2036480,0.10444799
8400,2049280,0.081424
8452,2062080,0.075456
8504,2074880,0.0838
8556,2087680,0.064472005
8607,2100480,0.045544
8660,2113280,0.074056
8711,2126080,0.140056
8764,2138880,0.13036
8816,2151680,0.181472
8869,2164480,0.117128
8921,2177280,0.036752
8973,2190080,0.07264
9026,2202880,0.099832
9078,2215680,0.090728
9131,2228480,0.054743994
9183,2241280,0.017992001
9235,2254080,0.009864
9288,2266880,0.009864
9341,2279680,0.018024
9393,2292480,0.045736
9446,2305280,0.064616
9498,2318080,0.074552
9550,2330880,0.11224
9603,2343680,0.13676
9655,2356480,0.119888
9708,2369280,0.09302401
9759,2382080,0.056336
9811,2394880,0.044712
9863,2407680,0.044992
9915,2420480,0.055791996
9968,2433280,0.064536
10020,2446080,0.083224
10074,2458880,0.064392
10126,2471680,0.063136004
10179,2484480,0.070944
10229,2497280,0.08156
10281,2510080,0.055472
10331,2522880,0.038136
10380,2535680,0.066136
10430,2548480,0.07452
10483,2561280,0.045824002
